Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2456705.867,-4494.965,1.124,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.707208202,0.000772083,6.123460839,0.044356389,120.3,900.0008,,26.46678244
2456705.877,-4493.934,1.117,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.705248531,0.000767111,6.126338993,0.0403596,122.4,900.0022,,26.44184
2456707.856,-4491.451,1.141,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.696721114,0.000813682,6.125954317,0.038300619,111.6,1000.0006,,26.10600675
2456772.72,-4493.165,1.089,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.695673593,0.000640973,6.12569688,0.036355995,143.9,981.3111,,1.393733752
2456773.764,-4493.535,1.206,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.698585798,0.000998377,6.135779694,0.032283987,90.5,981.3111,,0.801766964
2456774.822,-4529.997,6.209,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.693443264,0.008176741,6.225851258,0.001633702,12.3,494.4113,,0.196597525
2456794.658,-4490.611,1.145,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.693972446,0.000832963,6.136929675,0.038875739,109.3,700.0007,,-8.818441039
2456794.667,-4529.342,1.169,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.694270373,0.000906742,8.463001334,0.047991753,100.1,700.0012,,-8.840198146
2456796.638,-4490.476,1.126,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.700544522,0.000790638,6.128753761,0.039401159,117.0,800.001,,-9.661894864
2456796.648,-4490.618,1.125,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.697958599,0.000792683,6.130552955,0.039606,117.1,800.0006,,-9.686929707
2456797.587,-4490.251,1.181,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.694914185,0.000916744,6.130876704,0.035284539,97.5,700.0008,,-9.97197422
2456797.595,-4489.206,1.219,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.698334528,0.001017372,6.130015071,0.03992518,87.6,700.0013,,-9.994319251
2456844.583,-4496.532,1.121,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.694870451,0.000717427,6.121577341,0.036146532,123.7,800.0014,,-25.54566689
2456844.593,-4495.044,1.14,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.693156216,0.00078632,6.117288471,0.037917471,113.0,800.0008,,-25.56407969
2457223.501,-4477.537,1.42,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.718936674,0.001354924,6.184124338,0.061463597,69.2,799.9983,,-27.28208657
2457223.511,-4480.825,1.402,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.719514468,0.00132028,6.185527454,0.061552048,70.9,799.9983,,-27.30223407
2457224.545,-4480.208,1.245,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.722976379,0.000907477,6.183000278,0.065582725,102.8,799.9983,,-27.45013438
2457224.555,-4482.342,1.241,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.721697815,0.000890922,6.180379744,0.058100073,104.4,799.9984,,-27.46768396
2457225.491,-4480.296,1.233,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.727065723,0.000915696,6.176030595,0.063215532,105.4,899.9983,,-27.41573828
2457225.502,-4480.484,1.242,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.741053655,0.000967135,6.173532487,0.064967841,100.9,899.9983,,-27.43856141
2457492.727,-4477.738,2.109,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.712144862,0.000719479,6.168711377,0.060685073,136.5,599.9983,,6.394286847
2457492.734,-4478.789,2.204,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.714540912,0.000743152,6.1745793,0.061218426,130.9,599.9984,,6.375177055
2457493.701,-4477.918,2.554,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.723203746,0.000945259,6.172583985,0.061599362,104.1,599.9983,,5.986573734
2457493.708,-4479.747,2.703,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.72697911,0.001016589,6.181203629,0.067018705,97.0,599.9983,,5.967591041
2457494.674,-4478.721,2.849,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.724834981,0.001054423,6.169821706,0.065105384,92.6,699.9983,,5.582966847
2457494.682,-4480.092,2.873,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.718887532,0.001081361,6.169130671,0.060476116,90.8,699.9982,,5.560669798
2457599.478,-4482.624,1.686,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.724814816,0.000490413,6.171692495,0.062209806,193.7,899.9983,,-27.72253037
2457599.489,-4482.878,1.747,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.725165251,0.000510898,6.167518366,0.063574505,184.6,899.9983,,-27.7433901
2457769.848,-4487.067,1.91,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.728986295,0.000595488,6.159700601,0.060715061,161.6,899.9982,,28.1522132
2457769.859,-4486.048,1.925,"La Silla Observatory, Chile",GJ1177,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.727799179,0.000602064,6.157838026,0.058252926,159.6,899.9982,,28.13369994
