Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2455976.546,1140.251,3.581,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.124987997,0.001028162,2.061875136,-0.207858215,186.0,257.994,,-9.235033299
2455976.674,-33.571,3.514,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.127057541,0.001047242,1.7660398,16237393.57,188.3,269.6994,,-9.561447379
2455976.773,1270.423,3.978,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.122476551,0.001070291,2.155898264,0.057744022,178.9,351.7995,,-9.756054093
2455981.56,-173.988,4.236,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.128576335,0.001197934,7.287847139,107.5295947,159.7,258.0052,,-10.85263042
2455981.686,161.242,4.604,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.127381262,0.001398602,1.16755636,-0.033905071,140.7,269.6997,,-11.16458231
2455981.776,723.564,4.563,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.126056218,0.001263196,1.1151569,0.051457919,149.7,351.7939,,-11.32199165
2455982.543,540.583,3.88,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.126256188,0.001108468,1.081227579,0.11258307,172.6,258.0052,,-11.11448747
2455982.666,-216.711,3.746,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.125838528,0.001125993,5.320837376,0.0,173.1,269.6939,,-11.42532012
2455982.762,1941.159,4.808,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.120319224,0.00132212,2.141087703,-6.963607463,143.0,351.7938,,-11.60436521
2455990.531,806.874,5.404,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.126651943,0.001558341,1.311003102,0.668779285,121.9,258.0053,,-13.37720339
2455990.665,908.945,3.692,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.125122603,0.001136868,2.318564713,0.052839799,174.0,269.6939,,-13.70412656
2455990.75,212.784,5.021,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.127965393,0.001396009,2.296652855,0.118082025,136.1,351.8053,,-13.84652131
2455991.531,163.309,5.752,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.125147792,0.001707116,1.626255665,0.006651557,111.8,257.9997,,-13.64247322
2455991.66,967.729,7.954,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.123847741,0.002241523,26.9807136,-150.4772748,85.4,269.6996,,-13.95808583
2455991.741,-53.665,4.979,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.127258817,0.001435548,1.28018655,-27.18349304,133.1,351.7999,,-14.0983668
2456033.525,-1154.88,3.223,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.129587871,0.000963194,1.103365995,-0.130732853,201.5,403.0054,,-20.29988083
2456034.621,-2712.471,5.482,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.131160974,0.001552408,3.775889449,-0.884374044,125.3,234.4939,,-20.48775804
2456040.536,-1573.521,4.439,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.131114676,0.00136578,3.000580472,0.0,144.0,375.3055,,-20.45203961
2456040.601,-832.455,5.214,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.12760446,0.001543684,5.414936231,0.0,125.4,234.5,,-20.54421297
2456041.581,-1945.833,6.326,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.133779735,0.001858718,1.314652841,-0.143963582,104.8,234.4998,,-20.51394717
2456041.605,-1143.12,5.106,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.133443261,0.001451963,1.443436072,1.843753379,132.0,375.2939,,-20.53931036
2456049.585,-1287.052,8.025,La Silla Observatory,HD60629,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.129771691,0.00238619,1.209895569,-0.132465017,81.8,351.7942,,-20.23020972
