Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453581.93777,9.2,8.3,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453592.91499,13.0,11.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453594.92230,-4.3,11.7,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453605.87357,-1.8,10.8,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453607.87923,-3.5,10.3,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453608.87356,15.5,10.5,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453610.85696,7.5,10.8,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453612.85169,-8.8,12.3,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453633.80562,-26.8,10.2,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453651.98714,-1.9,10.3,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453653.98515,17.0,10.7,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453669.94716,8.3,11.2,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453678.93317,-12.8,11.1,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453685.89649,-19.5,10.6,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453691.88485,-5.1,13.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453694.88484,0.6,11.8,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453696.65570,-0.2,11.7,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453701.64348,-13.6,11.1,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453703.85780,-0.3,11.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453705.84073,-6.1,12.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453708.83918,8.6,13.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453710.83018,4.5,13.2,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453713.60088,-6.3,11.8,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453723.55489,-25.1,13.6,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453725.79729,-10.8,11.4,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453727.78708,-17.0,11.6,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453728.78908,-18.0,12.7,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453730.56553,-9.7,12.1,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453730.76908,-10.7,11.3,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453748.73406,28.8,11.0,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453749.72703,27.3,10.7,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453753.71868,16.4,12.7,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453758.70824,1.5,12.8,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453942.95869,3.4,11.2,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453950.94642,-6.3,10.3,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453954.92367,17.5,11.4,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453956.92541,9.3,11.4,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453958.90103,22.5,11.7,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453960.92107,18.4,12.1,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453970.88116,17.9,12.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453976.88935,9.2,10.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453979.86788,5.7,12.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453979.87194,-10.9,11.1,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453984.84306,-14.4,10.8,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453988.84641,3.2,10.1,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453993.83336,19.4,11.3,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2453997.82573,2.4,10.6,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454001.81135,17.8,11.2,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454018.98649,10.1,10.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454021.74583,14.2,10.7,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454035.71684,2.0,11.7,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454044.92010,23.4,12.0,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454051.88912,-6.1,12.4,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454055.66817,19.9,11.6,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454059.65106,-4.1,11.2,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454065.64421,3.9,11.4,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454067.62898,5.9,12.2,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454071.84088,6.1,11.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454071.84376,-17.6,11.9,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454073.83664,6.6,13.0,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454075.60874,-5.5,13.5,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454133.68540,6.4,12.2,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454141.66291,-2.2,10.8,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454147.65026,6.0,10.5,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454153.61823,6.0,11.3,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454167.59481,-4.0,13.4,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
2454169.57969,-14.2,12.0,"McDonald Observatory, Texas",HD 20367,JD,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HRS,Iodine,Wright,,,,,,,,
