Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2456103.569,4753.693,1.506,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.361089356,0.00035152,14.41060255,-0.209004659,186.7,200.0002,,1.995769143
2456103.58,4749.408,1.445,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.360666488,0.00032776,14.41499794,-0.249616908,200.1,200.0003,,1.973071002
2456103.611,4732.317,1.517,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.36069493,0.000364922,14.41604109,-0.248016123,181.6,180.0001,,1.90163677
2456103.613,4734.199,1.537,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.36034351,0.000373922,14.41156385,-0.238022171,177.1,180.0002,,1.895637683
2456103.623,4730.849,1.434,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.360884817,0.000328962,14.39872784,-0.236905068,201.0,180.0,,1.870792224
2456103.626,4732.034,1.425,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.361143727,0.000326206,14.42648145,-0.242154634,203.2,179.9944,,1.864369056
2456103.65,4719.811,1.467,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.361213951,0.000339653,14.42597287,-0.23908874,194.9,179.9945,,1.797406177
2456103.653,4719.373,1.424,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.361232231,0.000326644,14.42010905,-0.236611362,203.2,179.9943,,1.790554391
2456103.662,4713.261,1.355,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.36235292,0.000300977,14.41017514,-0.232909999,222.6,180.0001,,1.765321755
2456103.664,4710.671,1.382,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.362229721,0.000311708,14.41807106,-0.236270648,214.7,179.9945,,1.758304199
2456103.689,4698.353,1.497,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.360453396,0.000371691,14.4180882,-0.234301115,182.9,150.0005,,1.686113256
2456103.691,4698.431,1.538,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.360472271,0.000387368,14.42430907,-0.229777023,175.4,149.9943,,1.679779314
2456103.711,4691.254,1.393,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.359885608,0.000324257,14.41178379,-0.226148598,209.2,149.9944,,1.620519458
2456103.713,4688.943,1.374,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.361124379,0.000314266,14.42762489,-0.227266574,215.2,149.9944,,1.614385531
2456103.734,4684.847,1.355,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.357322278,0.000304813,14.42234512,-0.234867961,221.7,150.0003,,1.554869573
2456103.736,4683.674,1.322,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.356334315,0.000291965,14.41601879,-0.223527048,232.2,150.0002,,1.548547258
2456103.761,4672.614,1.304,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.35704802,0.000286404,14.42539283,-0.216461275,238.0,150.0004,,1.475250923
2456103.763,4673.037,1.301,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.356103482,0.000283053,14.42508621,-0.21267251,240.7,150.0001,,1.469258118
2456103.789,4664.163,1.343,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.357762077,0.000302472,14.43371033,-0.220491107,223.8,149.9944,,1.399980373
2456103.791,4665.591,1.347,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.357199793,0.000302236,14.43269341,-0.208249852,223.2,150.0003,,1.394331269
2456103.812,4657.247,1.393,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.360433371,0.000316207,14.43005536,-0.211795114,212.0,149.9944,,1.340106467
2456103.814,4655.42,1.4,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.360226472,0.000317958,14.43337863,-0.207669483,210.2,149.9944,,1.334798189
2456103.842,4648.441,1.431,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.360563358,0.000327538,14.43276004,-0.203667364,203.7,149.9944,,1.271120626
2456103.866,4637.975,1.568,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.360893977,0.000371871,14.43175181,-0.200875418,176.2,150.0,,1.223493307
2456103.868,4635.92,1.625,La Silla Observatory,HD169690,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.361135656,0.000388113,14.43395801,-0.203418702,168.2,150.0,,1.219644781
