Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454915.709750,5199.98,6.11,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454932.616012,5189.56,2.43,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454933.596006,5179.59,2.01,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454934.579970,5191.11,2.48,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454935.607391,5183.04,2.11,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454936.618862,5185.69,2.06,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454937.586167,5189.86,2.75,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454938.635771,5181.61,2.08,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454939.626243,5190.88,2.84,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454940.640105,5189.82,2.36,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454941.593077,5182.86,1.75,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455231.825285,5189.43,3.92,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455234.699686,5188.41,2.96,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455236.839375,5194.23,2.69,"La Silla Observatory, Chile",GJ 3634,BJD-UTC,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
