Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454928.07496,-63.11,2.73,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2454929.11611,-70.45,2.84,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2454984.87477,103.92,2.68,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2454986.96264,125.53,3.14,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2454987.94866,140.47,3.10,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2455028.96005,-7.06,3.88,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2455041.89538,-74.88,3.21,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2455042.92741,-81.75,3.55,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2455048.75289,-104.55,2.80,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2455074.72733,-140.47,2.84,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2455078.74506,-119.78,2.90,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2455084.73424,-64.40,2.97,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
2455106.73408,139.86,3.52,"Mauna Kea, Hawaii",HIP 79431,JD,"Apps et al. 2010 (PASP, 122, 156)",HIRES,Iodine,Wright,,,,,,,,
