Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454022.70228,74.01,4.85,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454023.78901,47.70,4.85,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454085.81512,-3.70,5.72,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454130.72257,62.40,6.93,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454247.11201,67.25,4.55,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454248.08955,-110.02,4.91,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454249.08558,-94.78,4.23,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454250.12528,66.22,4.61,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454251.08766,56.10,4.21,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454258.11601,103.71,4.09,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454279.09485,-127.75,6.05,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454286.12699,-18.23,6.84,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454319.11890,32.41,4.30,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454336.87654,-112.33,4.13,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
2454337.86117,-59.68,4.41,"Mauna Kea, Hawaii",HAT-P-6,BJD,"Noyes et al. 2008 (ApJ, 673, 79)",HIRES,Iodine,Wright,,,,,,,,
