Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453158.732,-1.16,1.615,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.954746178,0.00284185,2.941884275,-0.007206766,25.3,900.0015,,0.955146316
2453520.769,2.606,1.738,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.956693051,0.003424122,2.961482681,-0.012441498,22.3,900.0011,,2.452558906
2453918.662,2.109,1.188,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.946189064,0.002545108,2.979933806,-0.010923385,31.3,900.0003,,-12.76446557
2454174.856,-3.827,1.064,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.970337347,0.002047495,2.959690066,-0.010910551,39.5,899.997,,28.78791065
2454292.618,-0.758,1.003,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.957464317,0.002346159,2.975018903,-0.008873906,35.5,899.9983,,-16.28697227
2454647.594,-1.527,1.33,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.961381082,0.00249206,2.970153584,-0.012393573,32.7,900.0,,-11.87443444
2455054.589,-0.7,1.399,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.959425061,0.003115951,2.972662027,-0.011993582,25.8,899.9997,,-26.06946427
2455674.785,-0.587,1.091,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.934494562,0.002443058,2.979963891,-0.004995503,33.4,900.0002,,19.25042822
2455728.578,6.107,1.394,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.991348764,0.002800435,2.971409188,-0.011603753,29.4,900.0003,,-4.997136719
2455735.628,6.443,2.847,La Silla Observatory,GJ643,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.963301325,0.005309226,2.976982332,-0.000872395,15.0,900.0004,,-8.43390926
