Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2451902.774320,42511.70,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452222.812277,42553.50,7.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452223.805296,42480.30,6.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452224.669006,42515.70,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452224.862459,42472.70,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452225.660554,42569.10,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452225.867410,42552.00,4.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452226.645029,42507.50,6.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452226.868622,42568.90,6.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452249.684940,42563.40,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452249.841110,42541.60,6.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452250.705272,42556.60,4.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452250.840134,42582.80,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452251.578473,42496.30,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452251.847410,42512.40,6.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452252.561524,42532.40,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452252.852510,42486.90,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452253.588047,42568.20,6.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452253.836359,42559.70,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452255.575350,42513.00,7.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452255.854437,42512.20,7.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452256.621594,42518.40,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452256.828701,42465.50,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452257.638276,42570.40,5.00,"ESO La Silla, Chile",HD 41004A,BJD,"Santos et al. 2002 (A&A, 392, 215)",CORALIE,Thorium Argon,Wright,,,,,,,,
