Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454413.508,-25939.259,1.039,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443154758,0.000331195,7.849948128,0.079253869,220.5,59.9977,,-26.06680726
2454413.509,-25940.11,1.038,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443403048,0.000327694,7.850692692,0.078292763,222.4,59.9978,,-26.06965811
2454413.51,-25940.007,1.048,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443312878,0.000371221,7.852420182,0.0792813,196.3,59.9972,,-26.07259991
2454413.511,-25940.223,1.051,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443541851,0.000379404,7.853258067,0.078812887,191.9,59.9985,,-26.0754797
2454413.512,-25940.285,1.047,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438588022,0.000367784,7.850656767,0.079497199,198.3,59.998,,-26.07836321
2454413.513,-25940.695,1.041,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438636496,0.000335961,7.850917805,0.077067553,216.0,59.997,,-26.08128939
2454413.514,-25940.044,1.044,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438541685,0.000351532,7.851514449,0.077709915,207.2,59.9966,,-26.08416829
2454413.515,-25941.899,1.053,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438707144,0.000392147,7.850769571,0.077484173,186.0,59.9967,,-26.08710155
2454413.516,-25942.444,1.053,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438403379,0.000392711,7.848365051,0.077266474,186.6,59.9966,,-26.09005614
2454413.517,-25941.179,1.052,"La Silla Observatory, Chile",HD219449,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438615409,0.000388044,7.851042427,0.079604241,187.8,59.9974,,-26.09298965
