Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454044.754,51001.256,1.227,"La Silla Observatory, Chile",HD23940,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.408364791,0.000530047,10.04360246,0.012416031,128.9,90.0024,,0.390956734
2454371.771,51006.936,1.172,"La Silla Observatory, Chile",HD23940,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.397474096,0.000457403,10.00185793,0.015496321,149.4,89.9984,,12.53956854
2454684.885,50992.028,1.211,"La Silla Observatory, Chile",HD23940,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404681406,0.000518134,10.02668975,-0.004289782,133.7,45.0,,19.63985012
2454685.818,50973.0,1.298,"La Silla Observatory, Chile",HD23940,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.407435643,0.000636943,9.986015733,0.013002118,107.5,45.0,,19.73746497
2454786.63,51028.129,1.321,"La Silla Observatory, Chile",HD23940,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.3940785,0.000661059,10.02684657,0.008203945,103.1,90.0,,-3.32701621
2454788.757,51015.167,1.111,"La Silla Observatory, Chile",HD23940,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.394110831,0.000356373,10.01556115,0.001981484,194.1,90.0,,-4.333954459
2454857.539,50987.122,1.08,"La Silla Observatory, Chile",HD23940,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.389579619,0.000289498,10.08479508,0.019691587,237.9,90.0,,-19.86211936
2454892.566,50998.404,1.289,"La Silla Observatory, Chile",HD23940,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.380717269,0.000668261,10.03232912,0.019877395,105.8,90.0,,-18.17405282
2454894.531,50991.72,1.184,"La Silla Observatory, Chile",HD23940,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.371228763,0.000453511,10.03252626,0.008254149,146.9,90.0,,-17.81265423
