Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453151.864,-58.192,2.311,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.381190748,0.001108331,7.712080591,0.068939349,62.8,655.6015,,14.815013
2453153.881,-56.016,1.52,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378913682,0.000654365,7.725658348,0.075430651,104.0,899.9956,,14.24530665
2453230.7,-67.96,1.448,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378286085,0.000582429,7.727741242,0.070928055,116.5,899.9953,,-11.60728839
2453237.747,-62.651,2.636,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.383612059,0.001209557,7.733468052,0.067020737,57.1,899.978,,-13.76707146
2453265.576,-62.847,1.259,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378560178,0.00046638,7.724771159,0.071623632,146.0,899.9954,,-19.85450957
2453291.495,-51.75,3.874,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.380442496,0.001883042,7.722929989,0.059743736,38.0,206.8009,,-21.74419862
2453294.503,-60.182,2.371,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.380622723,0.001137515,7.733816219,0.056855256,61.4,300.0011,,-21.70580655
2453308.642,-61.666,1.915,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.381609407,0.000883563,7.730466724,0.066069988,78.0,900.0022,,-20.78099111
2453310.562,-56.998,1.402,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.381115561,0.000588103,7.721550523,0.077015202,118.6,900.0017,,-20.5070416
2453311.553,-57.912,1.22,La Silla Observatory,HD190984,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378749587,0.000492165,7.721332478,0.07356584,141.5,900.0013,,-20.37164152
