Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2455284.981300,57.60,9.50,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455286.971000,-46.70,19.10,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455335.858400,-59.80,18.80,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455337.869000,-0.30,23.10,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455346.841500,-56.90,38.00,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455349.813400,16.90,29.00,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455357.791800,48.40,25.70,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455359.784700,0.10,21.30,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455363.784800,67.80,19.30,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455370.733900,-77.60,13.10,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455395.690100,-76.70,22.70,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455397.881200,94.80,34.50,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455399.884800,-25.20,29.20,"McDonald Observatory, Texas",Kepler-15,BJD-UTC,"Endl et al. 2011 (2011, ApJS, 197, 13)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
