Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452985.576,-9.18,2.035,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.892567044,0.003333336,3.136005284,-0.004015795,24.2,304.3959,,-9.516252664
2452998.552,4.378,1.319,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.947406938,0.002089078,3.139463091,-0.013877109,40.4,899.9956,,-6.962235994
2453206.854,1.084,1.489,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.903377436,0.002110146,3.126076117,-0.009146185,37.9,899.9959,,1.002812104
2453335.568,2.993,1.643,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.930883273,0.002709286,3.127979896,-0.00351703,30.4,316.1829,,-11.84914377
2453342.602,-6.615,1.324,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.883576839,0.001785968,3.115132971,-0.007376118,44.8,316.182,,-10.8954533
2453980.746,1.037,0.905,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.858643358,0.001401385,3.124136354,-0.009066135,58.5,899.9999,,-8.42287395
2453981.807,0.138,0.892,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.852465661,0.00089715,3.121859867,-0.006862079,91.1,899.9991,,-8.656728797
2455414.767,-1.396,1.205,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.850880076,0.001532105,3.120295647,-0.003867428,54.3,900.0005,,-2.711599581
2455423.725,-3.821,1.409,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.835724752,0.001949424,3.120214401,-0.012811316,41.8,900.0006,,-4.702258012
2455425.776,-3.184,1.34,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.844391733,0.001845713,3.11674743,-0.013039807,44.3,900.0002,,-5.179893403
2455439.764,4.746,0.965,La Silla Observatory,HD223889,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.846439646,0.001344414,3.115200872,-0.006850944,61.4,900.0003,,-8.036732425
