Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454470.519076,55668.10,18.10,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454470.519713,55595.70,16.70,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454470.520199,55670.50,18.30,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454470.520847,55661.70,20.40,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454470.521345,55670.30,17.60,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454470.521969,55732.20,17.80,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454474.547247,56348.60,8.70,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454474.547930,56239.60,8.40,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454474.548508,56210.50,8.70,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454474.549145,56180.60,8.50,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454474.551020,56122.60,8.50,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454474.551656,56323.70,8.10,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454482.535667,55755.50,12.90,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454482.536315,55778.00,11.60,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454482.536813,55799.00,11.90,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454482.537461,55762.70,14.30,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454482.537970,55726.30,13.60,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454482.538618,55758.90,12.00,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454483.517437,55818.80,11.90,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454483.518085,55530.50,11.80,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454483.518571,55678.00,12.20,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454483.519207,55734.60,12.20,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454483.519694,55417.30,13.30,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
2454483.520342,55602.10,11.50,"ESO VLT, Paranal Observatory, Chile",GJ 86,MJD,"Figueira et al. 2009 (arXiv, 0912, 2643)",CRIRES,Not Given,Wright,,,,,,,,
