Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452944.698,1.56,1.837,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41756808,0.001277301,6.284814437,-0.039823971,56.9,174.0961,,-19.3001304
2453216.91,-1.32,1.114,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.426651306,0.000537954,6.277995642,-0.033755239,135.5,900.0001,,22.10158266
2453289.695,0.461,1.016,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.420178097,0.000457034,6.275841013,-0.033348542,157.5,899.9825,,-10.28211975
2453290.652,-1.923,0.929,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.4254377,0.000626068,6.285012672,-0.035263324,115.3,899.9832,,-10.63604805
2453296.704,-0.425,1.071,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.422479007,0.000552616,6.281992472,-0.033427109,132.7,899.9827,,-13.61753605
2453308.708,1.256,1.044,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.423715716,0.000452961,6.279416775,-0.034138984,159.6,900.0022,,-18.80683793
2453336.632,0.657,1.052,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42267838,0.000475114,6.283796881,-0.034705415,151.0,899.9832,,-27.44392702
2453671.729,1.094,1.105,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.425493009,0.000507988,6.285293352,-0.030176654,141.8,900.0009,,-17.9420346
2453975.779,1.683,1.221,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.428068411,0.000687548,6.280128807,-0.033793362,109.4,396.8999,,11.34425578
2453975.784,2.133,1.246,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.428363615,0.000710479,6.280979657,-0.033951029,105.6,396.9008,,11.32907273
2454385.685,-0.842,1.698,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.426644267,0.001142231,6.291534582,-0.038101157,65.8,899.9982,,-10.38465109
2454386.645,-0.103,0.99,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.425362738,0.000459264,6.287784704,-0.035556463,162.0,899.9955,,-10.74763849
2454387.638,1.777,1.131,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.421970066,0.000577032,6.298027816,-0.031417746,130.4,899.9979,,-11.20591324
2454388.661,-1.92,1.082,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.426972725,0.000552891,6.286293807,-0.032936435,135.8,899.9982,,-11.74924355
2454389.684,0.15,1.655,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42524192,0.001115642,6.295220569,-0.034762297,67.9,899.9986,,-12.28637522
2454390.683,-3.304,0.99,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.426095743,0.000484142,6.280669268,-0.036101779,153.1,899.9962,,-12.7526986
2454392.638,1.569,1.13,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427539827,0.000598953,6.280880078,-0.032747282,126.3,899.9959,,-13.54274555
2454393.698,-1.405,1.022,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.426160661,0.000430374,6.281976612,-0.034144508,173.7,899.9971,,-14.17322533
2454394.653,-0.098,1.161,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.425152855,0.000653953,6.279973548,-0.036409953,115.2,899.996,,-14.49559011
2454449.584,2.537,1.521,"La Silla Observatory, Chile",HD967,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.425976658,0.001028211,6.290972566,-0.029919538,72.1,515.0,,-29.73364921
