Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2451172.0800,33.6,5.1,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451227.0089,56.8,4.6,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451312.7961,-48.5,5.0,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451340.7694,-56.6,5.4,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451341.8510,51.7,8.0,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451342.8045,48.3,5.6,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451551.0474,27.2,6.3,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451553.0449,-50.6,5.2,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451581.0110,-50.1,3.9,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451582.0041,-22.4,4.8,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451582.1435,-10.8,4.8,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451582.9633,53.6,4.7,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451583.9370,0.0,4.5,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451584.1337,-28.5,4.1,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451585.1506,-25.1,7.8,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451585.9415,31.0,5.1,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451586.1319,55.1,4.9,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2000 (ApJ, 545, 504)",HIRES,Iodine,Wright,,,,,,,,
2451172.079988,22.8,3.4,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2006 (ApJ, 646, 505)",HIRES,Iodine,Wright,,,,,,,,
2451227.008900,55.9,3.6,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2006 (ApJ, 646, 505)",HIRES,Iodine,Wright,,,,,,,,
2451312.796111,-51.9,3.2,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2006 (ApJ, 646, 505)",HIRES,Iodine,Wright,,,,,,,,
2451340.769363,-54.6,3.6,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2006 (ApJ, 646, 505)",HIRES,Iodine,Wright,,,,,,,,
2451341.851007,40.4,5.5,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2006 (ApJ, 646, 505)",HIRES,Iodine,Wright,,,,,,,,
2451342.804525,47.2,3.8,"Mauna Kea, Hawaii",BD -10 3166,JD,"Butler et al. 2006 (ApJ, 646, 505)",HIRES,Iodine,Wright,,,,,,,,
