Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453007.833430,53335.30,2.00,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453358.835760,53340.80,1.60,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453359.801610,53347.90,1.60,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453360.819610,53356.30,1.50,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453365.806300,53346.60,1.30,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453369.847560,53346.50,1.20,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453492.511540,53327.80,1.80,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453544.461950,53337.10,1.80,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453547.473280,53335.10,1.30,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453728.830260,53328.40,1.20,"ESO La Silla, Chile",BD -08 2823,BJD-UTC,"Hebrard et al. 2010 (2010, A&A, 512A, 46)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
