Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453602.716,-1646.169,1.478,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.696936146,0.000696545,25.66452713,-0.873926559,168.2,300.0013,,-1.109628488
2453602.719,13786.625,1.455,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.698073199,0.000667342,18.43530685,2.727457032,176.3,299.9999,,-1.120176969
2453602.799,-14501.69,1.66,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.702633387,0.000973071,25.49577395,16.12854708,116.5,300.0013,,-1.331547295
2453602.803,8607.848,1.485,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.701682296,0.000718398,21.95110312,-5.627238501,163.2,299.9986,,-1.343151187
2453622.687,-21661.162,1.523,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.69944772,0.000798739,26.34119758,-70.63126929,144.3,240.0018,,-10.68267048
2453622.69,-10871.301,1.524,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.698149236,0.000796824,27.69553873,6.95276452,144.0,240.0022,,-10.69119025
2453875.918,-13753.271,1.551,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.704146254,0.000812543,21.08458729,-21.78069094,146.3,299.9997,,28.58517825
2453875.922,-58459.354,1.444,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.706028924,0.000673241,110.5562835,0.0,176.6,299.9991,,28.57679301
2454440.566,-61714.736,1.061,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.69946162,0.000370853,35.39069182,6.867386025,311.8,466.7,,-28.13337504
2454440.571,-58045.44,1.079,"La Silla Observatory, Chile",HD210739,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.697364016,0.000391189,1.764203619,-120.4599553,295.2,466.7,,-28.13969626
