Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2455721.809,-16232.136,3.271,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.570932348,0.000475181,11.08460951,0.050969327,195.6,90.0005,,24.4277614
2455721.811,-16239.021,3.299,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.571131427,0.000492991,11.09097292,0.055336972,188.4,90.0005,,24.42503923
2455721.912,-16688.0,3.056,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.56889924,0.000322642,11.07641277,0.047514198,290.8,75.0005,,24.19990793
2455721.914,-16689.206,3.035,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.56983558,0.000310203,11.07984932,0.048193841,305.4,75.0004,,24.19696204
2455722.851,-12423.858,3.842,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.567349534,0.000628992,11.09544326,0.049125492,144.7,20.0007,,24.30272922
2455722.852,-12420.735,3.804,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.566242716,0.000601606,11.09670902,0.043676871,150.4,20.0001,,24.30140258
2455722.852,-12413.965,3.728,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.566970461,0.000588133,11.08961546,0.036179922,157.0,20.0006,,24.30004846
2455722.905,-11736.026,3.902,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.564895924,0.000684284,11.08039035,0.025679985,134.2,20.0006,,24.17949446
2455722.905,-11721.475,3.841,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.565223737,0.000671044,11.08149005,0.040193456,138.8,20.0005,,24.17835242
2455722.906,-11713.777,3.879,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.565877568,0.000679724,11.085157,0.033979766,136.1,20.0006,,24.17670376
2455811.658,26474.383,4.975,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.529036978,0.000960099,,,93.0,14.9999,,-0.184986797
2455811.658,26466.069,4.797,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.528830314,0.000850215,,,104.3,15.0005,,-0.186469975
2455811.659,26444.68,4.783,La Silla Observatory,GJ848,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.529787695,0.00084884,,,104.2,14.9992,,-0.187957024
