Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454439.681,215.093,2.582,"La Silla Observatory, Chile",HD15115,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.554197825,0.000325058,19.31373811,3.694806597,280.6,900.0,,-18.08542364
2454439.692,29.06,2.647,"La Silla Observatory, Chile",HD15115,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.553093894,0.000326298,17.68418816,3.707383705,278.2,900.0,,-18.11314225
2454440.669,12.777,2.221,"La Silla Observatory, Chile",HD15115,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.554665274,0.000274081,21.25415599,1.215597275,335.8,900.0,,-18.48124588
2454440.68,-1.482,2.403,"La Silla Observatory, Chile",HD15115,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.554449552,0.000294093,23.80358386,-0.256473394,310.3,900.0,,-18.50969846
2454444.677,-287.615,3.056,"La Silla Observatory, Chile",HD15115,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.555143528,0.000358311,27.78767402,-99.45014218,251.4,900.0,,-20.15751716
2454444.688,-312.467,3.172,"La Silla Observatory, Chile",HD15115,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.554668915,0.000371315,299.3670065,0.0,242.2,900.0,,-20.18472321
2454479.567,-41.845,2.639,"La Silla Observatory, Chile",HD15115,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.549956142,0.00029891,14.45964897,-2.135463835,302.1,900.0,,-29.39630099
2454479.577,220.017,2.748,"La Silla Observatory, Chile",HD15115,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.550571443,0.000311622,21.80900427,-3.005300108,288.0,900.0,,-29.42066679
