Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454365.7,-11.006,0.986,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.431802869,0.000637224,7.319709352,-0.014428901,117.9,899.9997,,-9.892412205
2454366.761,-9.304,2.564,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.424740475,0.002339785,7.336576622,-0.013712247,33.5,899.9999,,-10.40269998
2454368.69,-11.528,1.215,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42795357,0.000894884,7.327994633,-0.010577552,83.8,900.001,,-10.99818262
2454368.743,-10.942,1.302,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.425659093,0.001007222,7.326691026,-0.006159603,74.3,900.0009,,-11.11351525
2454578.892,-6.683,1.121,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42804227,0.000723251,7.325512386,-0.009622659,102.8,900.0,,20.18145567
2454579.887,-7.528,1.11,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427978229,0.000714021,7.326240485,-0.013980619,104.2,900.0,,20.40114167
2455786.786,-2.537,0.976,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.43420556,0.000492054,7.333562517,-0.011695013,157.0,900.0001,,6.079655244
2455787.801,-5.682,1.007,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.429234205,0.000621316,7.378905508,0.0,129.5,900.0001,,5.652962045
2456064.902,2.777,0.929,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.428277174,0.000575037,7.33720026,-0.010182825,132.8,899.9939,,23.72264268
2456183.703,2.861,0.71,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427628223,0.000534056,7.327619761,-0.011961285,144.9,900.0004,,-6.625218788
2456185.774,1.403,1.102,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.425112283,0.000704398,7.327369691,-0.016414054,109.3,899.9998,,-7.583458347
2456305.533,3.733,1.126,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.431625947,0.000753818,7.337550962,-0.015808803,104.7,900.0009,,-16.86660498
2456442.915,6.156,1.087,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.426861109,0.000633265,7.338563611,-0.011417367,120.0,900.0007,,23.8711821
2456462.93,11.177,1.185,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.429029654,0.000825694,7.336947857,-0.013245162,93.8,900.0,,21.91928273
2456463.852,10.642,1.152,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.428175508,0.000753629,7.343011914,-0.008864198,101.1,900.0001,,21.90953995
2456561.695,6.357,0.812,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.430659244,0.000652877,7.341695399,-0.009592364,119.1,900.0012,,-11.53072856
2456563.558,4.741,1.29,La Silla Observatory,HD221954,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.423997729,0.000939955,7.345920649,-0.012898629,80.7,899.9994,,-11.97266247
