Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453373.643,3177.938,2.129,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.726164983,0.002208074,6.424860605,0.061475516,38.9,376.4824,,-25.47727716
2453670.723,3167.18,1.678,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.750160531,0.001752466,6.432033356,0.044492783,51.7,378.5022,,-5.31679372
2453672.698,3143.019,1.427,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.727677978,0.001433776,6.429056027,0.047909135,62.0,378.5023,,-6.120353428
2453675.781,3146.065,1.081,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.72584623,0.001295435,6.427127394,0.053370381,68.8,378.5018,,-7.641333669
2453721.591,3155.351,1.341,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.71277422,0.001300486,6.373765231,0.041386735,67.4,378.5018,,-22.79789427
2453723.587,3116.924,6.475,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.724722117,0.008415013,6.339620643,0.072754123,10.8,900.0003,,-23.19939341
2453724.563,3152.085,0.995,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.715579995,0.000853751,6.39580099,0.041674878,103.8,900.0,,-23.33384055
2453729.586,3162.521,1.207,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.74261448,0.001366146,6.446233396,0.04880918,65.7,376.5018,,-24.26844438
2453945.948,3121.698,1.002,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.70843914,0.00123739,6.381501086,0.056288418,71.1,378.4997,,24.04382218
2453946.906,3134.457,1.288,"La Silla Observatory, Chile",GJ1044,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.731666067,0.001212799,6.379685066,0.05048364,73.6,529.9006,,24.03979624
