Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453774.75,-4105.342,1.349,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.547377131,0.000501413,8.495311874,0.0,196.4,300.0001,,12.50881863
2453774.754,998.272,1.331,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.546814683,0.000478917,30.31462607,-10.82496595,204.5,300.0015,,12.49757334
2453774.806,4719.845,1.381,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.547264347,0.000533918,20.92281898,-7.23741653,184.4,300.0007,,12.34663068
2453774.809,-1403.141,1.391,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.546683097,0.000544907,1.233659001,0.0,180.4,300.0012,,12.33548666
2453774.849,975.028,1.378,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.546318552,0.000533131,24.50217786,0.0,182.6,300.0007,,12.2235052
2453774.852,3808.099,1.343,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.546541501,0.000498385,3.837570737,0.0,196.4,300.0004,,12.21315677
2453775.803,2415.298,1.383,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.545531398,0.000529052,335.357959,0.0,187.6,300.0016,,11.87079792
2453775.807,-7200.614,1.333,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.547036851,0.000479023,1.728644885,-0.192499253,207.3,300.0024,,11.85952064
2453777.807,1319.45,1.291,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.548695595,0.000444159,27.00369135,0.0,223.5,300.0004,,10.88468674
2453777.811,1691.78,1.283,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.549134027,0.00043677,21.7675664,-87.24817454,227.3,299.9995,,10.8732857
2453779.791,7611.097,1.373,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.550278641,0.000557908,7.21075603,-1.959313701,178.9,300.001,,9.945182429
2453779.795,-7375.32,1.356,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.548716841,0.000539079,5.373635311,0.104113951,184.7,300.0022,,9.933760089
2453806.762,2758.31,1.272,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.546196641,0.000419339,25.33006127,-10.82572855,236.5,300.0001,,-3.908714419
2453806.766,3481.417,1.263,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.547425357,0.000412473,22.17585885,-6.635555582,240.6,300.0005,,-3.919273896
2453807.664,135.238,1.366,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.546572676,0.000516687,16.38704003,0.0,189.6,300.0007,,-4.132793449
2453807.668,-2898.64,1.376,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.545477895,0.00052708,9.4462299,0.0,185.5,300.0016,,-4.144086178
2453876.557,9775.652,1.271,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.54043583,0.000426202,23.61101387,0.0,227.4,300.0004,,-28.34039012
2453876.561,32.7,1.257,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.540290473,0.000412093,14.61001358,0.0,236.2,300.0003,,-28.35007231
2453880.533,-2443.794,2.052,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.538167185,0.001575052,4.962269891,26924.40909,64.9,299.9992,,-28.71558315
2453880.537,-3864.388,1.583,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.537467062,0.000768767,5.808534611,0.9857178,129.3,300.0001,,-28.7265172
2453881.464,1609.34,1.271,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.540305015,0.000414139,21.3432176,0.0,237.2,300.0006,,-28.62936159
2453881.468,4127.068,1.265,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.540150169,0.000405555,410.6865199,0.0,242.0,300.0015,,-28.63914108
2453881.547,3540.741,1.287,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.541108985,0.000432845,1.66738153,0.0,231.6,299.9996,,-28.83655778
2453881.552,634.733,1.262,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.540161896,0.000408312,27.26753195,0.0,243.8,300.0001,,-28.84874311
2455566.842,1716.336,1.161,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.544812973,0.000292912,241.9890085,0.0,347.1,699.1056,,25.72235551
2455566.85,-5052.059,1.186,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.544045641,0.000319359,13.91423374,9.709711876,320.2,699.106,,25.69922984
2455568.826,-872.138,1.091,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.545745401,0.000343509,84.47610849,5.43595914,296.4,619.1063,,25.18825436
2455568.834,1019.026,1.081,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.546181797,0.000331106,215.2381423,0.0,306.3,639.1042,,25.1678999
2455596.79,-3664.665,1.237,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.546818809,0.000387708,3.371154497,0.0,263.1,636.6059,,14.42624287
2455596.798,-3195.378,1.219,"La Silla Observatory, Chile",HD97244,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.546216561,0.00036795,16.22371994,0.0,277.6,699.6054,,14.40283651
