Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454056.861,1957.516,2.929,"La Silla Observatory, Chile",HD21882,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.880221894,0.000593546,12.0137561,38279.14623,225.7,300.0009,,-6.837030731
2454056.865,3103.306,2.994,"La Silla Observatory, Chile",HD21882,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.878137464,0.000625394,14.3814759,-22.04907578,213.8,300.0003,,-6.841376657
2454057.828,-1289.057,2.391,"La Silla Observatory, Chile",HD21882,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.882371268,0.000533239,513.9917408,0.0,254.6,299.9996,,-7.046816329
2454057.832,241.925,2.775,"La Silla Observatory, Chile",HD21882,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.879350511,0.000594926,8.801720653,4.755602177,226.8,300.0019,,-7.052402317
2454439.717,-537.794,1.674,"La Silla Observatory, Chile",HD21882,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.886913757,0.000434579,5.493111409,3.53793907,315.7,314.1,,-10.74461024
2454439.721,-507.351,1.641,"La Silla Observatory, Chile",HD21882,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.887440549,0.000432044,34.21667383,0.0,319.4,314.1,,-10.75215338
