Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453267.5,13.783,1.689,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443699091,0.001390692,7.250457388,-0.009678696,54.0,166.8011,,-27.92772538
2453269.477,11.863,3.527,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434432411,0.002993565,7.239963886,-0.000660028,25.7,111.2022,,-27.65101779
2453508.748,-12.073,3.469,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.447375075,0.003822556,7.221247551,-0.030808096,23.0,111.2023,,7.885751124
2453543.626,-0.805,1.296,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.442936054,0.001152176,7.23696473,-0.013967061,66.4,291.9024,,-8.566865207
2453547.666,-13.249,1.575,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.437934866,0.001314768,7.23122581,-0.01339689,58.0,333.6021,,-10.48182261
2453549.797,-11.679,2.155,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443046245,0.002016552,7.209768942,-0.010463387,39.6,400.0015,,-11.6369911
2453550.67,-11.754,1.598,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.439715308,0.001365868,7.201697809,-0.014149467,56.5,195.7018,,-11.8282857
2453863.787,-4.743,1.632,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.431215397,0.001428109,7.221519061,-0.007068309,54.8,111.2006,,12.49869641
2453869.781,8.069,1.448,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.437196215,0.001172944,7.249243156,-0.017845322,65.8,166.8019,,9.802064197
2453882.707,3.617,1.74,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.437835021,0.001526273,7.241659752,-0.013238499,51.4,119.9992,,3.82307959
2453886.718,3.49,1.358,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.437285024,0.00109163,7.24241377,-0.018651888,71.4,180.0006,,1.847177752
2453917.7,6.688,1.666,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.446770524,0.00141688,7.287623309,0.003632354,55.1,166.8018,,-12.67907811
2453919.702,-4.706,2.617,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443414808,0.002614831,7.259440808,-0.008284926,32.1,111.1992,,-13.54165843
2453921.606,-9.528,1.421,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438027834,0.001167916,7.22870882,-0.006348513,66.8,111.1998,,-14.15903227
2453944.543,-7.296,1.565,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443039816,0.001349362,7.227315807,-0.014489636,58.2,300.0009,,-22.40476768
2453947.568,-5.71,1.527,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.441509759,0.001353744,7.230157474,-0.023460919,58.7,599.9999,,-23.33771992
2453974.533,13.752,1.812,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.446484876,0.001684314,7.264540933,-0.006653723,46.9,111.2019,,-28.28967925
2453976.475,14.913,1.432,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.436861615,0.00128024,7.258454146,-0.014728975,60.8,141.5,,-28.32022926
2453979.601,3.548,3.293,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443955323,0.003060216,7.268407192,-0.004414597,26.8,85.7008,,-28.69478216
2453981.502,4.827,1.876,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.442879508,0.001758054,7.246093745,-0.014912174,45.3,130.2009,,-28.59995677
2453982.534,-1.772,1.961,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.440442284,0.001711093,7.252424697,-0.008367349,45.3,110.5993,,-28.67674269
2453983.477,0.011,1.536,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.444026889,0.001316099,7.231724212,-0.013234686,59.5,111.1983,,-28.58510471
2454199.881,23.133,1.221,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.439938795,0.001122634,7.266531763,-0.013558966,70.9,164.597,,23.37041918
2454228.797,13.084,1.59,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443807534,0.001418586,7.291325834,-0.007613023,55.7,150.0018,,12.61216434
2454233.899,2.846,1.626,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.445899148,0.001457804,7.265362388,-0.009229909,54.2,399.9971,,10.14501844
2454253.696,4.583,2.686,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438061509,0.002508088,7.258516278,-0.006075086,32.7,119.9955,,1.071278439
2454254.729,15.407,1.868,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.441893847,0.001617448,7.265562659,-0.011171284,48.5,119.9982,,0.505252543
2454255.689,15.754,1.8,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.432740671,0.001664095,7.255116665,-0.008824606,47.5,119.9994,,0.120787984
2454256.652,18.681,2.415,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.436060816,0.002246575,7.263295797,-0.005284218,36.0,119.9992,,-0.271436771
2454257.716,3.78,2.148,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.441046159,0.002077862,7.255429878,-0.007519568,39.3,119.9981,,-0.913491548
2454258.659,7.84,2.059,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.446166099,0.002086397,7.266588824,-0.007379202,39.4,119.9999,,-1.255423431
2454259.671,-2.766,2.609,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.439268001,0.002515663,7.266125489,-0.018916237,33.1,119.9996,,-1.770501819
2454346.543,4.798,2.143,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.439330576,0.001972196,7.256415957,-0.009837388,40.2,165.8999,,-28.66202596
2454349.546,13.378,2.023,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.44132183,0.001771189,7.273783392,-0.008267087,44.1,109.7011,,-28.72165975
2454526.824,-7.652,1.58,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.442608701,0.001406257,7.240404111,-0.009051229,57.0,110.6,,29.21203096
2454528.881,-6.469,1.98,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443488849,0.001832019,7.232825466,-0.014056752,44.4,111.2,,29.12585878
2454540.809,15.969,1.95,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.441361883,0.001792716,7.271929701,-0.002403638,45.1,111.2,,28.54026528
2454547.792,-2.917,1.279,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.44076797,0.001185811,7.238724531,-0.010854279,66.5,166.8,,27.59367147
2454547.859,-0.997,1.366,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.441185482,0.001305383,7.233487858,-0.013670513,61.2,166.8,,27.45907243
2454548.849,-0.687,2.472,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.446468757,0.002395792,7.251182305,0.001323013,34.9,120.0,,27.30875786
2454550.882,-5.237,1.841,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438831145,0.001786923,7.229071545,-0.010584006,45.9,120.0,,26.87117676
2454554.828,-3.205,1.757,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438225038,0.001703449,7.240952574,-0.02052376,47.4,110.6,,26.16792152
2454582.756,-11.404,1.528,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.437832503,0.001362408,7.227612797,-0.006993782,58.5,163.5,,17.46023212
2454591.895,8.703,2.155,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.444272888,0.002043508,7.245166864,-0.002522746,40.2,111.2,,13.38832144
2454609.733,8.818,1.559,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.43864731,0.001321469,7.237784393,-0.020226433,60.1,132.7,,5.465651031
2454612.764,-3.286,1.13,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.442367026,0.000751426,7.259958062,-0.00542288,104.1,500.0,,3.949544359
2454643.81,-12.435,1.24,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.442136576,0.001062028,7.235498026,-0.013892287,72.6,1000.0,,-10.85764224
2454657.733,-9.177,1.517,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.439928271,0.001263869,7.237119039,-0.015873577,62.2,444.8,,-16.66326096
2454670.634,-6.193,2.152,La Silla Observatory,HD149396,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438803185,0.001929867,7.251957864,-0.012667619,41.4,222.4,,-21.15498532
