Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453777.653,19008.403,1.653,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.440926955,0.000717551,21.06919723,27.49085174,106.8,109.1021,,-8.534260152
2453777.654,19251.016,3.912,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.446717573,0.002853762,21.73695695,21.40159942,28.8,9.1007,,-8.53612646
2453989.803,18654.934,1.343,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.445664046,0.000422458,20.3481179,17.67518984,188.2,300.0003,,10.8190352
2453989.807,18650.379,1.338,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.446298288,0.000417305,20.35591189,17.47116649,190.0,300.0006,,10.81588573
2454056.832,27817.529,1.26,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.445097973,0.000329176,93.56430402,-4.921468815,241.0,300.0006,,6.56017944
2454056.835,27813.848,1.251,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.445391257,0.000322051,91.7742475,-2.717816214,246.0,300.0005,,6.552679509
2454057.789,27726.237,1.281,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.447181355,0.000347357,69.23628096,-0.045381074,229.2,300.0004,,6.484683682
2454057.793,27721.459,1.28,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.44617506,0.000346617,68.84296928,-0.49731177,229.4,300.0018,,6.476667357
2454386.76,29126.404,0.956,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.446165921,0.000251639,115.2455168,-41.14981008,315.6,473.9958,,10.61279663
2454386.766,29121.989,0.955,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.446644282,0.000249866,108.7570671,-28.77070419,316.5,473.9969,,10.60539751
2454389.865,29338.373,0.957,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452395908,0.000311135,109.3981982,11.03043742,255.9,899.9976,,10.24521323
2454389.876,29327.208,0.953,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.451816547,0.00030776,109.7367745,13.7030979,258.5,899.9969,,10.22509052
2454392.837,29418.565,1.242,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.448756426,0.000317143,144.1820566,0.0,252.2,399.9969,,10.06943819
2454392.842,29424.933,1.262,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.448751736,0.000334018,147.520482,0.0,239.5,399.9968,,10.0601866
2454393.778,29453.003,1.164,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.443526958,0.000250108,158.5261941,0.0,317.1,399.9967,,10.08981276
2454393.784,29450.961,1.206,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.44368483,0.00028735,159.20094,0.0,275.8,399.9964,,10.08134733
2454394.771,29584.177,1.201,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.451035603,0.000293745,125.7055546,-75.12959793,272.5,419.9968,,10.01767282
2454394.776,29541.034,1.211,"La Silla Observatory, Chile",HD41742,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450960821,0.000300456,148.2469724,0.0,266.7,419.9957,,10.00958209
