Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454954.813620,-51.56,7.81,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2454955.842240,32.48,8.82,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2454956.827920,61.50,9.51,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455107.137590,-90.39,8.88,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455109.075730,78.38,9.05,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455112.129440,42.24,7.88,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455135.071840,-39.87,6.92,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455172.958520,-41.57,7.30,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455187.994500,-28.34,8.69,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455190.102250,70.06,7.12,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455192.039960,-146.19,6.26,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455193.053760,-31.04,6.96,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455193.880840,90.74,7.48,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455197.002640,89.62,7.37,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455198.917000,4.34,10.58,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455250.895710,129.15,7.46,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455251.903370,-98.98,7.98,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455289.759830,76.11,7.50,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455312.756100,-14.73,7.40,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455313.798970,54.76,8.78,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455466.106530,114.14,7.74,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455468.090410,-14.54,6.61,"Mauna Kea, Hawaii",HAT-P-39,BJD-UTC,"Hartman et al. 2012 (2012, AJ, 144, 139)",HIRES,Gas Cell Absorption (Iodine),Wright,,,,,,,,
