Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453229.592,59.919,5.685,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.421614833,0.005849583,7.193948439,-0.028504232,15.6,82.7947,,-28.79322996
2453882.612,33.852,1.25,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.419478141,0.00093894,7.214638689,-0.023997525,80.4,180.0014,,-12.4142577
2453883.645,32.736,0.97,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.419627139,0.000716553,7.211336514,-0.020113059,105.0,299.9997,,-12.95954781
2453889.705,31.796,3.599,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.422230878,0.003325749,7.219960737,-0.011138219,24.6,400.0008,,-15.71943881
2453946.507,28.583,1.654,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42016438,0.001369796,7.229867866,-0.027671651,55.1,240.0015,,-28.97174135
2454229.692,21.12,2.679,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.426597179,0.002629191,7.232846572,-0.018904701,31.5,82.7951,,-3.947613359
2454230.73,21.656,1.517,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.421741396,0.001319635,7.216989671,-0.021938909,58.9,82.8031,,-4.558349915
2454541.854,9.647,1.827,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42020021,0.001593375,7.219495162,-0.021253188,49.1,82.8,,20.54381321
2454553.821,13.025,1.636,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.422753925,0.001386877,7.227644509,-0.020472922,55.7,90.0,,15.75686638
2454559.847,7.029,1.729,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42081612,0.001609082,7.216058412,-0.023570835,49.5,82.8,,12.98497316
2454568.761,9.537,1.106,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.424228677,0.00094331,7.213101557,-0.021055186,83.3,828.1,,8.944055143
2454582.743,8.896,1.712,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.422154682,0.00159042,7.219793011,-0.019135916,50.4,121.8,,2.050991851
2454671.561,7.079,1.741,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.420618169,0.001540894,7.220287444,-0.026276245,51.0,278.5,,-28.78507952
2454872.846,-0.279,1.843,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.423158847,0.001692894,7.226123513,-0.030055057,47.6,140.8,,29.28782107
2455240.885,-12.774,1.774,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.423653827,0.00162665,7.222687276,-0.029665853,49.8,165.5999,,28.86228371
2455260.804,-12.286,1.647,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.423472933,0.001435445,7.213159503,-0.026008113,55.2,124.2005,,24.6128538
2455262.871,-14.198,1.691,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427165464,0.001520113,7.225389346,-0.019337317,53.0,124.2003,,23.81356095
2455266.826,-10.754,1.73,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427283528,0.001558362,7.213972998,-0.030031018,51.5,123.5012,,22.63377279
2455313.728,-13.576,1.66,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427439612,0.001377142,7.230189398,-0.016941316,57.0,164.7057,,1.835473352
2455322.692,-7.064,3.979,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.435532122,0.003956633,7.20511246,-0.023333142,22.8,306.7689,,-2.563118318
2455327.676,-15.539,1.476,La Silla Observatory,HD129191,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.420888975,0.00122791,7.229039971,-0.025582667,62.9,180.0061,,-5.005185438
