Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2455048.64476,-137.7,4.6,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (high resolution),Iodine,Wright,,,,,,,,
2455049.70638,-339.5,10.5,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (high resolution),Iodine,Wright,,,,,,,,
2455050.68239,-911.9,6.1,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (high resolution),Iodine,Wright,,,,,,,,
2455051.73142,60.3,5.8,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (high resolution),Iodine,Wright,,,,,,,,
2455052.68956,-579.8,4.4,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (high resolution),Iodine,Wright,,,,,,,,
2455053.71751,-674.7,11.3,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (high resolution),Iodine,Wright,,,,,,,,
2455054.71713,66.2,5.7,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (high resolution),Iodine,Wright,,,,,,,,
2455107.58955,0.7,5.2,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455108.62791,-965.2,5.3,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455109.56094,-310.4,7.0,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455110.54715,-128.9,7.5,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455111.56509,-989.4,4.1,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455112.60304,-53.7,5.5,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455113.50725,-294.7,4.7,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455114.53303,-924.1,4.5,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455116.52227,-558.0,5.3,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455122.51752,-941.1,7.5,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455123.46870,-262.4,4.7,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455124.48749,-161.9,7.9,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455125.44928,1008.8,5.9,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455126.47958,-29.8,5.2,"La Palma, Spain",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",FIES (medium resolution),Iodine,Wright,,,,,,,,
2455017.09285,-531.7,2.3,"Mauna Kea, Hawaii",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",HIRES,Iodine,Wright,,,,,,,,
2455019.09413,179.5,2.6,"Mauna Kea, Hawaii",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",HIRES,Iodine,Wright,,,,,,,,
2455107.09645,445.3,2.4,"Mauna Kea, Hawaii",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",HIRES,Iodine,Wright,,,,,,,,
2455108.97959,-497.6,2.6,"Mauna Kea, Hawaii",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",HIRES,Iodine,Wright,,,,,,,,
2455112.12355,-109.3,2.8,"Mauna Kea, Hawaii",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",HIRES,Iodine,Wright,,,,,,,,
2455135.02181,510.9,2.5,"Mauna Kea, Hawaii",HAT-P-16,BJD,"Buchhave et al. 2010 (arXiv, 1005, 2009)",HIRES,Iodine,Wright,,,,,,,,
