Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454455.789,921.128,1.836,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.797140768,0.002818963,2.493469176,0.099652322,29.8,500.0,,18.82771103
2454456.773,896.572,1.385,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.782789916,0.00204912,3.168173141,-0.006208876,40.6,900.0,,18.51112926
2454457.755,875.82,1.022,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.786065677,0.001606882,3.173365402,-0.0095204,52.8,900.0,,18.19326774
2454458.752,851.58,1.279,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.793319123,0.001959053,3.168305677,-0.00925365,42.8,900.0,,17.83136318
2454460.77,797.682,1.196,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.792609808,0.00182263,3.173669131,-0.012876261,45.7,900.0,,17.02051699
2454588.477,-1476.445,1.293,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.789928257,0.001781331,3.165502984,-0.013975042,46.5,900.0,,-27.05358744
2454772.867,-2039.828,1.494,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.785674373,0.002035033,3.171212024,-0.011128885,41.1,900.0,,27.57888479
2454847.807,-2007.848,2.489,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.785781826,0.003739789,3.181695364,-0.027325748,23.0,200.0,,7.455836174
2454992.477,-1856.118,3.805,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.788313019,0.005289584,3.162966769,0.006113571,15.6,180.0006,,-21.75383221
2455236.754,-1504.808,4.119,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.793694974,0.005925392,3.167281442,-0.003077242,14.4,180.0004,,-3.88770329
2456286.816,-299.461,1.343,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.776126487,0.001783331,3.188166041,-0.005752946,48.5,900.0008,,16.97068508
2456292.794,-292.029,1.376,"La Silla Observatory, Chile",TYC4874-1474-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.776845553,0.00179968,3.186323388,0.006003756,47.6,900.0007,,14.63729568
