Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453693.760579,-130.8,1.3,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453694.831481,-473.6,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453695.909225,-226.9,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453723.786250,162.6,1.0,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453724.688484,324.9,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453746.814595,2.4,1.3,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453747.852940,-435.82,0.94,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453748.734190,-433.3,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453749.739236,-71.4,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453751.898252,358.3,1.1,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453752.807431,241.05,0.80,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453752.912477,211.6,1.7,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453753.691574,-79.8,1.1,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453753.810359,-137.6,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453753.901042,-180.2,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453775.836157,-240.01,0.97,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453776.812859,123.4,1.4,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453777.723102,346.7,1.3,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453778.720799,416.0,1.3,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453779.744410,238.4,1.3,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453841.722049,-515.7,1.4,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453961.130301,-280.9,1.0,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453962.133333,-413.4,1.1,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453969.097315,-348.3,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453981.969815,-476.5,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453982.947431,-200.9,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453983.981470,151.5,1.0,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453984.096979,187.3,1.2,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453984.985775,345.7,1.3,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453985.102106,357.6,1.3,"Mauna Kea, Hawaii",HIP 14810,JD,"Wright et al. 2007 (ApJ, 657, 533)",HIRES,Iodine,Wright,,,,,,,,
2453693.76627,-147.5,1.1,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453694.83716,-489.3,1.2,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453695.91489,-242.3,1.1,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453723.79085,146.4,1.0,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453724.69303,304.8,1.2,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453746.81748,-13.1,1.1,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453747.85573,-450.0,0.9,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453748.73690,-448.5,1.2,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453749.74186,-86.0,1.1,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453751.90068,342.3,1.0,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453752.80978,225.5,0.8,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453753.69384,-96.2,1.1,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453753.81261,-154.0,1.0,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
2453753.90329,-195.5,1.2,"Mauna Kea, Hawaii",HIP 14810,HJD,"Wright et al. 2009 (ApJ, 699, L97)",HIRES,Iodine,Wright,,,,,,,,
