Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454642.5591,-18465.00,66.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454646.4820,-17967.00,39.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454679.4155,-18345.00,44.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454681.4542,-17999.00,48.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454685.3983,-18510.00,50.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454689.4129,-18202.00,63.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454700.3532,-18011.00,48.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454702.3841,-18333.00,72.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454704.3410,-18469.00,44.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454706.3593,-18229.00,41.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454707.3968,-18041.00,40.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454711.3270,-18341.00,49.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454712.3234,-18525.00,60.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454715.4002,-18321.00,59.00,"Observatoire de Haute Provence (OHP), France",CoRoT-6,BJD,"Fridlund et al. 2010 (arXiv, 1001, 1426)",SOPHIE,Thorium Argon,Wright,,,,,,,,
