Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453218.594,2.503,1.794,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.43503373,0.001524009,6.361324092,0.0,48.5,199.9776,,-27.51185257
2453468.79,1.594,1.27,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.43616465,0.001152798,6.712630265,-0.038744799,65.8,210.0012,,20.37298436
2454923.846,-1.184,1.408,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.437016212,0.001286901,6.71860579,-0.033829587,62.3,140.0,,22.42982945
2454931.763,-0.87,1.786,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.436192728,0.001782104,6.730689476,-0.041288996,45.1,140.0,,19.67884701
2455262.878,2.584,1.458,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.43208878,0.001305203,6.722681749,-0.037508728,61.1,210.0007,,29.00025149
2455268.913,-1.168,1.241,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.435556072,0.001250647,6.721153143,-0.030797801,63.0,210.0065,,27.88067223
2455297.776,3.558,1.62,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.430600173,0.001497585,6.729549478,-0.041603362,53.3,140.0074,,19.37069694
2455303.776,2.346,3.067,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.43367916,0.003076463,6.733679941,-0.034668418,27.7,900.006,,16.87595525
2455664.815,-0.188,1.855,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.4319848,0.001760909,6.729893555,-0.036415833,46.8,140.0057,,18.53451317
2455770.6,-1.1,0.862,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434085816,0.000833813,6.727380174,-0.034484281,92.4,500.0001,,-26.53636457
2455785.485,-1.452,1.176,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.429704931,0.001007502,6.735117094,-0.032755394,78.3,419.9,,-28.76299645
2455830.482,-1.461,1.98,La Silla Observatory,HD141598,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.4301563,0.001839709,6.724692264,-0.041732353,44.2,140.0058,,-25.24463228
