Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454336.73958,124.40,1.63,"Mauna Kea, Hawaii",HAT-P-7,BJD,"Pal et al. 2008 (ApJ, 680, 1450)",HIRES,Iodine,Wright,,,,,,,,
2454336.85366,73.33,1.48,"Mauna Kea, Hawaii",HAT-P-7,BJD,"Pal et al. 2008 (ApJ, 680, 1450)",HIRES,Iodine,Wright,,,,,,,,
2454337.76211,-223.89,1.60,"Mauna Kea, Hawaii",HAT-P-7,BJD,"Pal et al. 2008 (ApJ, 680, 1450)",HIRES,Iodine,Wright,,,,,,,,
2454338.77439,166.71,1.39,"Mauna Kea, Hawaii",HAT-P-7,BJD,"Pal et al. 2008 (ApJ, 680, 1450)",HIRES,Iodine,Wright,,,,,,,,
2454338.85455,144.67,1.42,"Mauna Kea, Hawaii",HAT-P-7,BJD,"Pal et al. 2008 (ApJ, 680, 1450)",HIRES,Iodine,Wright,,,,,,,,
2454339.89886,-241.02,1.46,"Mauna Kea, Hawaii",HAT-P-7,BJD,"Pal et al. 2008 (ApJ, 680, 1450)",HIRES,Iodine,Wright,,,,,,,,
2454343.83180,-145.42,1.66,"Mauna Kea, Hawaii",HAT-P-7,BJD,"Pal et al. 2008 (ApJ, 680, 1450)",HIRES,Iodine,Wright,,,,,,,,
2454344.98804,101.05,1.91,"Mauna Kea, Hawaii",HAT-P-7,BJD,"Pal et al. 2008 (ApJ, 680, 1450)",HIRES,Iodine,Wright,,,,,,,,
2454336.73960,111.08,1.72,"Mauna Kea, Hawaii",HAT-P-7,HJD,"Winn et al. 2009 (ApJ, 703, L99)",HIRES,Iodine,Wright,,,,,,,,
2454336.85367,58.89,1.78,"Mauna Kea, Hawaii",HAT-P-7,HJD,"Winn et al. 2009 (ApJ, 703, L99)",HIRES,Iodine,Wright,,,,,,,,
2454337.76212,-236.06,1.70,"Mauna Kea, Hawaii",HAT-P-7,HJD,"Winn et al. 2009 (ApJ, 703, L99)",HIRES,Iodine,Wright,,,,,,,,
2454338.77440,151.06,1.54,"Mauna Kea, Hawaii",HAT-P-7,HJD,"Winn et al. 2009 (ApJ, 703, L99)",HIRES,Iodine,Wright,,,,,,,,
2454338.85456,131.12,1.57,"Mauna Kea, Hawaii",HAT-P-7,HJD,"Winn et al. 2009 (ApJ, 703, L99)",HIRES,Iodine,Wright,,,,,,,,
2454339.89886,-256.42,1.83,"Mauna Kea, Hawaii",HAT-P-7,HJD,"Winn et al. 2009 (ApJ, 703, L99)",HIRES,Iodine,Wright,,,,,,,,
