Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453280.561,455.619,1.084,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.441320357,0.000146934,10.30621984,-0.002652488,486.7,179.9943,,-23.56480183
2453332.526,451.918,1.031,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.456685631,0.000260041,10.31170782,0.036794225,285.0,99.9827,,-29.50834276
2453372.748,-46923.294,4.275,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.525675041,0.00064813,,,122.2,899.9827,,-17.84045577
2453468.922,-11921.147,12.856,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.796018096,0.001224674,,,69.8,730.9012,,26.010278
2453475.878,458.16,1.098,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450123029,0.000375539,10.26166995,0.016927846,191.9,49.9827,,27.58474942
2453475.879,458.402,1.087,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450046755,0.000367316,10.25595301,0.020105373,197.0,49.9826,,27.5834843
2453475.88,458.45,1.123,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450118037,0.000405483,10.26015718,0.018054535,177.8,39.9938,,27.58173712
2453475.881,459.688,1.132,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.451158914,0.00041547,10.25836743,0.017441396,173.1,40.0008,,27.58060009
2453475.882,457.433,1.111,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.449952305,0.000395243,10.26261675,0.017598786,182.7,40.0009,,27.57944148
2453475.883,459.009,1.11,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.45019539,0.000392833,10.26045794,0.019800461,183.9,40.0002,,27.57827852
2453475.883,458.096,1.095,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.449620512,0.000381871,10.25952367,0.015606271,191.1,40.0011,,27.57710885
2453475.884,457.143,1.119,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450149312,0.000422411,10.26264005,0.015909156,175.6,40.0012,,27.57594504
2453475.885,457.55,1.152,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450815579,0.000463035,10.26333795,0.021290694,161.2,40.0011,,27.57473182
2453475.886,459.279,1.115,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450295239,0.000403945,10.26360999,0.017207996,180.1,40.0009,,27.57355169
2453475.887,458.308,1.123,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.449725564,0.000406639,10.26125465,0.016089535,177.5,40.0011,,27.57236273
2453475.887,459.099,1.105,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.44977829,0.000394648,10.26122084,0.018154106,184.9,40.0007,,27.57117712
2453475.889,458.806,1.134,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450039957,0.000424918,10.26916146,0.020996459,171.5,40.0009,,27.56872755
2453475.89,460.892,1.139,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450147983,0.000424284,10.26409134,0.019011712,170.6,40.0,,27.56750219
2453475.891,458.739,1.207,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.44988922,0.00052165,10.26492558,0.019564939,143.4,40.0009,,27.56622358
2453475.892,457.924,1.146,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450295759,0.000434503,10.26977717,0.019372533,167.0,40.0011,,27.56501528
2453475.892,461.418,1.227,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450517906,0.000509839,10.26438291,0.023594232,141.7,40.0011,,27.56380045
2453475.893,459.709,1.279,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.449939225,0.00055544,10.27341536,0.01507868,129.8,40.0007,,27.56250212
2453475.894,458.882,1.164,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.449398585,0.000450532,10.26728478,0.023756908,160.2,40.001,,27.5612051
2453475.895,459.521,1.146,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450617432,0.000454795,10.27132531,0.022718877,163.7,40.001,,27.55997172
2453475.896,460.588,1.134,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450336065,0.000438679,10.27019265,0.018648519,168.5,40.0003,,27.55864679
2453475.897,460.385,1.15,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450583686,0.000436367,10.26613126,0.022400183,165.8,40.0011,,27.55738391
2453475.897,460.721,1.178,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450351532,0.000465782,10.26321197,0.018861439,155.6,40.0012,,27.55611699
2453475.898,460.086,1.174,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450386439,0.000472989,10.26769677,0.019430562,155.1,40.0009,,27.55480503
2453475.899,461.273,1.192,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450324573,0.000486272,10.26557113,0.022449455,149.8,40.0011,,27.55345571
2453475.9,459.806,1.175,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.451369808,0.000473353,10.26666268,0.023201265,154.4,40.001,,27.55221845
2453475.901,459.828,1.124,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450030018,0.000411802,10.27154956,0.019516953,176.2,40.0009,,27.55083302
2453475.902,458.311,1.12,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450701888,0.00041053,10.27145761,0.021033471,177.6,40.0004,,27.54950576
2453475.902,460.898,1.151,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.450598226,0.000452212,10.27001035,0.01881838,162.7,39.9999,,27.54819313
2453475.903,459.303,1.12,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.449650812,0.000413252,10.26856987,0.021932422,176.8,40.001,,27.54685137
2453475.904,460.509,1.115,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.449893432,0.000403675,10.26998731,0.018707676,180.0,40.0009,,27.54552362
2453479.726,-17435.357,2.987,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452388657,0.000185851,,,413.5,5.0,,28.33259147
2453480.817,-16822.971,2.98,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.454539804,0.000180049,,,415.0,2.4771,,28.48240613
2453482.525,-16618.998,2.944,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.453208588,0.000212099,,,350.5,10.9831,,28.41919782
2453482.593,-16390.82,2.962,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452378894,0.000187981,,,400.2,3.9831,,28.58322838
2453482.701,-16065.828,2.967,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452319212,0.000169769,,,448.6,2.976,,28.75659893
2453482.798,-15899.168,2.959,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.455497352,0.000195623,,,385.5,2.9833,,28.77321448
2453521.847,485.735,1.001,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.456302885,0.000214673,10.33853962,0.033249047,344.4,99.9994,,27.40970869
2454623.796,526.468,1.078,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452064217,0.000301454,10.25758118,-0.002242555,247.1,120.0,,26.17876113
2454684.611,501.934,1.127,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.455237146,0.000368539,10.2337232,0.022725464,203.3,45.0,,1.91763408
2454787.522,492.407,1.091,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.45230315,0.000328394,10.26948871,0.014986921,227.0,45.0,,-30.0306673
2454788.535,496.179,1.077,La Silla Observatory,HD203387,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.451385979,0.000310302,10.28638002,0.011823468,240.5,45.0,,-29.99390156
