Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454127.6626,-60.6,22,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454128.6459,99.5,18,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454133.6383,-21.6,18,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454134.6257,-1.5,15,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454134.8318,-34.0,15,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454135.8366,-57.8,19,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454135.8481,-32.4,20,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454136.6494,71.0,19,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454136.8477,64.6,20,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454136.8599,-7.6,17,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454158.7782,-78.5,19,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454158.7932,30.6,17,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454159.7882,73.6,20,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454160.5891,27.3,23,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454160.7715,37.0,26,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454168.7572,16.7,17,"McDonald Observatory, Texas",2MASS J07480647+5013328,JD,"Burke et al. 2007 (ApJ, 671, 2115)",HRS,Iodine,Wright,,,,,,,,
2454840.961655,10490.239,30.828,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454842.999630,12453.832,30.863,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454844.924213,13986.583,20.507,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454846.909907,15074.527,,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454847.904630,15220.143,16.500,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454867.766759,-3795.148,115.231,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454902.731134,-3716.521,127.303,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454903.747639,-3772.559,142.246,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454927.682535,,,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454928.660891,,,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454929.670845,,,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454957.655845,-3652.625,122.513,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455113.961806,,,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455141.915197,-3648.358,128.710,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455143.946690,-3723.856,135.946,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455144.941725,-3938.672,134.789,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455145.948553,-3741.653,141.857,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455163.839190,-3730.888,135.568,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455193.817303,,,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455197.820891,,,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455199.892292,-3759.975,127.500,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455200.790197,-3708.370,136.411,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455227.741250,-3597.144,131.918,"Apache Point Observatory, New Mexico",2MASS J07480647+5013328,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
