Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452991.634308,33051.75,5.24,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453367.633702,33041.93,2.52,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453411.567881,33069.61,3.26,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453412.538676,33069.59,2.49,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453700.702601,33064.50,2.65,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453721.606360,33025.00,2.26,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453722.659901,33024.62,1.82,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453762.549717,33061.97,2.82,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453764.526469,33052.89,2.28,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453979.914378,33069.88,4.01,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2453987.805086,33057.44,2.90,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454316.859111,33054.55,2.75,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454385.727404,33057.73,5.29,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454386.677499,33060.41,3.03,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454394.741029,33064.59,3.84,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454422.684669,33028.36,2.58,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454429.638114,33053.10,2.94,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454430.626508,33060.07,2.31,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454437.666007,33070.50,2.35,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454438.616998,33075.89,2.77,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454447.623874,33060.43,3.45,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454478.620266,33025.71,2.10,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454486.564941,33040.77,2.87,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454638.924339,33030.56,2.37,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454644.919198,33028.82,2.70,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454647.921380,33016.18,2.74,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454657.875027,33048.69,3.39,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454670.938132,33071.08,2.48,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454676.938113,33069.38,3.53,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454682.924974,33049.15,2.54,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454703.900626,33013.98,3.47,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454708.869197,33028.51,4.00,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454719.829342,33057.47,3.04,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454720.805422,33062.31,2.08,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454721.896983,33076.19,3.49,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454730.830908,33069.06,2.85,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454733.780908,33062.36,2.42,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454752.787477,33027.46,1.94,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454812.601219,33029.45,3.54,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2454840.603108,33072.61,2.76,"La Silla Observatory, Chile",HIP 12961,JD-UTC,"Forveille et al. 2011 (A&A, 526, A141)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
