Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2455021.702330,-15388.50,27.40,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455022.677720,-15379.20,58.70,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455024.732600,-15388.50,36.60,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455340.824750,-15401.20,31.10,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455341.863460,-15426.70,20.70,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455342.847840,-15403.90,50.60,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455352.691450,-15352.40,31.30,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455354.776880,-15462.90,26.00,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455680.823120,-15428.40,35.80,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455680.863410,-15470.50,34.40,"La Silla Observatory, Chile",CoRoT-25,BJD-UTC,"Almenara et al. 2013 (A&A, 555, 118)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
