Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2455568.451200,30075.00,66.00,"Observatorio del Roque de los Muchachos, La Palma, Spain",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",FIES,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455569.508600,29334.00,70.00,"Observatorio del Roque de los Muchachos, La Palma, Spain",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",FIES,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455570.551600,29881.00,76.00,"Observatorio del Roque de los Muchachos, La Palma, Spain",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",FIES,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455580.544100,29075.00,98.00,"Observatorio del Roque de los Muchachos, La Palma, Spain",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",FIES,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455581.508900,30262.00,84.00,"Observatorio del Roque de los Muchachos, La Palma, Spain",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",FIES,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455538.744100,28979.00,27.00,"ESO La Silla, Chile",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455539.725300,30115.00,38.00,"ESO La Silla, Chile",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455547.783800,29720.00,23.00,"ESO La Silla, Chile",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455548.676700,29324.00,55.00,"ESO La Silla, Chile",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455583.751500,29892.00,51.00,"ESO La Silla, Chile",CoRoT-18,HJD-UTC,"Hebrard et al. 2011 (2011, A&A, 533A, 130)",HARPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
