Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454874.571,-38.068,3.078,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.859907623,0.001942168,32.01661557,-0.071540666,56.0,540.0,,-4.577032882
2454874.719,306.919,3.489,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.851754242,0.001873774,31.13119828,1.029444317,55.2,540.0,,-4.839763773
2454875.589,-39.708,3.723,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.751814103,0.002157026,27.60260824,0.802622258,47.1,540.0,,-4.785909958
2454875.712,-38.201,3.314,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.76085432,0.001946282,27.68019522,0.494336231,52.6,540.0,,-5.001981061
2454876.6,-40.291,3.056,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.812354283,0.001851604,28.46831492,0.347572791,56.9,540.0,,-4.980252333
2454876.7,-59.453,3.327,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.796541854,0.00199769,27.69674212,0.626678087,52.7,540.0,,-5.155939691
2454877.579,40.31,2.239,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.776602588,0.001400044,30.15901672,0.912065341,74.6,540.0,,-5.110065947
2454877.736,101.208,2.629,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.780553104,0.001593002,29.03515722,-0.503628667,65.2,480.0,,-5.37404744
2454891.602,207.411,2.79,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.81890391,0.001700225,30.34365545,8.558805782,62.6,540.0,,-7.36346127
2454892.564,-193.822,2.333,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.825750061,0.001470815,33.4804104,2.525226121,73.0,540.0,,-7.435560603
2454892.696,-207.563,4.304,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.812217633,0.002588409,28.88020521,-4.455889548,41.3,540.0,,-7.645415239
2454893.577,-100.166,3.615,La Silla Observatory,HD51797,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.805995992,0.002168369,27.72374461,2.004240596,48.7,540.0,,-7.598458581
