Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452940.833,59772.267,0.795,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413849764,0.000296216,7.425497743,-0.013536875,242.6,551.4963,,8.485240733
2452948.85,59769.842,1.078,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413998234,0.000406866,7.421845568,-0.014526547,180.9,820.196,,7.817653926
2452998.624,59775.711,1.147,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.412564172,0.000650392,7.419034939,-0.015913525,108.6,167.2954,,1.402089862
2452999.794,59774.238,0.811,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415638194,0.000719634,7.41761459,-0.01220408,101.2,154.9957,,0.93301392
2453002.702,59766.261,0.768,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.412972498,0.000643493,7.418870012,-0.016448157,116.0,154.9958,,0.591246367
2453335.783,59769.692,1.042,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.414499357,0.000287192,7.429842141,-0.016294044,250.0,393.3831,,5.471792958
2453335.788,59769.084,1.043,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.414387681,0.00029261,7.427264473,-0.015803736,245.4,393.3832,,5.463042057
2453337.807,59770.257,1.073,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.414253163,0.000372612,7.425134456,-0.017201236,193.2,269.9825,,5.155793526
2453337.811,59769.844,1.072,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415151031,0.000369401,7.422644147,-0.016136771,194.6,269.9817,,5.149523769
2453337.814,59770.938,1.074,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413756395,0.000375394,7.426476854,-0.01589985,191.6,269.9831,,5.143337253
2453833.526,59768.82,1.053,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415026775,0.000327995,7.416944236,-0.016569959,221.6,400.0001,,-9.303515854
2453833.531,59768.17,1.046,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.414450626,0.000300885,7.417511747,-0.017291776,241.3,400.0,,-9.309814941
2454047.825,59768.945,1.052,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.414080686,0.000330567,7.422390857,-0.01666032,223.0,399.9995,,7.563553102
2454445.743,59770.712,0.909,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415887398,0.00037273,7.421925086,-0.015743096,198.7,210.0,,3.460992704
2454445.746,59769.86,0.911,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415728658,0.0003777,7.42487938,-0.01421014,195.9,210.0,,3.455850735
2454445.749,59771.971,0.913,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.4155837,0.000383132,7.424397172,-0.015806312,193.3,210.0,,3.450723089
2454445.752,59769.877,0.912,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.414899186,0.000385223,7.421881881,-0.014997144,192.7,210.0,,3.445573986
2454450.736,59768.41,0.762,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.419302349,0.000439494,7.425431575,-0.015820336,168.1,280.0,,2.678210932
2454450.74,59769.669,0.754,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.419618847,0.000421932,7.42563566,-0.0144739,174.8,280.0,,2.671512154
2454450.744,59767.794,0.752,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.419562075,0.000420599,7.424719642,-0.016366502,175.9,280.0,,2.66476526
2454451.771,59766.519,0.937,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.416656929,0.000410473,7.423547596,-0.015017382,180.4,280.0,,2.453851443
2454451.774,59767.832,0.948,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415856081,0.000438861,7.424358857,-0.016015099,168.7,280.0,,2.447115081
2454451.778,59766.327,0.94,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415869993,0.000421522,7.421280516,-0.018333116,175.8,280.0,,2.441126972
2454452.734,59764.466,0.806,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.416081889,0.000454258,7.42253563,-0.019947115,162.0,280.0,,2.358385577
2454452.737,59764.52,0.824,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.416187292,0.000489818,7.424858517,-0.017919749,150.5,280.0,,2.351462733
2454452.741,59764.629,0.819,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415935871,0.000485128,7.423378277,-0.016336696,152.4,280.0,,2.344757304
2454454.781,59767.091,0.717,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.419343811,0.000367912,7.421879595,-0.01790538,200.2,280.0,,1.946967026
2454454.785,59765.769,0.747,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.420164862,0.000427441,7.424513875,-0.015841503,172.2,280.0,,1.940929806
2454454.788,59766.417,0.746,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.419360093,0.000427133,7.42303525,-0.016747861,172.7,280.0,,1.93445556
2454484.641,59768.982,1.034,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413922177,0.000261254,7.427577281,-0.015215647,285.2,450.0,,-2.786305923
2454484.647,59767.486,1.031,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413817854,0.000247277,7.424662174,-0.01554289,302.8,450.0,,-2.796673911
2454562.491,59769.498,0.518,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413835718,0.000259799,7.426613796,-0.013802148,284.9,420.0,,-9.283024068
2454562.496,59769.688,0.513,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413097065,0.000248975,7.425510326,-0.013750575,296.9,420.0,,-9.290641332
2454565.483,59767.747,0.785,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.412696027,0.000288766,7.425820887,-0.01407643,255.1,420.0,,-9.223381346
2454565.488,59767.077,0.785,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41259459,0.000287775,7.425254908,-0.013282144,255.3,420.0,,-9.231093942
2454570.484,59767.649,0.892,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413386992,0.000320892,7.427944373,-0.014603169,231.7,420.0,,-9.091561631
2454570.489,59766.663,0.889,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41341485,0.000313031,7.429058133,-0.016532704,237.8,420.0,,-9.098663545
2455300.518,59775.383,0.761,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41185884,0.000413284,7.437322365,-0.010466007,181.7,450.0063,,-9.160742893
2455300.524,59775.853,0.815,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41204165,0.000512672,7.43965026,-0.011781458,145.9,449.9996,,-9.16749153
2455838.818,59769.129,0.924,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41258844,0.000512985,7.438752354,-0.014546002,145.7,900.0053,,9.3748036
2455841.807,59771.29,1.031,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.412136398,0.000225785,7.443101841,-0.013142739,329.1,900.0056,,9.3646358
2455844.813,59771.971,0.562,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.412212506,0.000283241,7.44367729,-0.014084541,263.1,900.0051,,9.308481855
2456224.868,59767.247,0.767,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413668942,0.000269326,7.439992692,-0.016564634,282.7,899.9993,,8.629240684
2456230.857,59770.455,0.656,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.417147819,0.000231149,7.437188385,-0.016638909,329.1,899.9999,,8.238057801
2456290.741,59769.89,0.868,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.414455495,0.000243762,7.436876936,-0.015678491,325.5,900.0004,,0.401979673
2456292.717,59768.359,1.028,"La Silla Observatory, Chile",HD44594,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41685734,0.000239595,7.440707041,-0.015029564,330.3,900.0007,,0.110645534
