Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453014.75563,11.18,3.64,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453015.76065,20.26,3.43,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453016.76506,16.41,2.94,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453191.11010,-46.62,2.25,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453207.07543,-36.26,1.86,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453208.06565,-40.49,2.10,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453367.70779,-19.79,1.62,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453368.71602,-24.87,1.56,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453369.72525,-21.66,1.49,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453397.71935,-1.62,1.61,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453694.76591,20.56,1.60,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453695.77109,31.27,1.66,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453696.74616,31.53,1.68,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453724.77909,14.52,1.56,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453750.73625,18.19,1.57,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453775.72005,7.61,1.82,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453776.70605,3.29,1.81,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453777.72076,1.23,2.08,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453778.71684,-11.90,1.83,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453779.74125,5.89,1.93,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453927.04846,-19.25,1.70,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453933.04490,-23.28,1.87,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453959.09166,-16.17,2.05,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453961.03675,-13.30,1.77,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453961.04020,-13.63,1.88,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2453981.90601,-20.45,1.87,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2454023.77602,-10.05,1.92,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2454083.83368,1.41,1.97,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2454085.90265,10.07,1.99,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
2454129.77461,22.85,1.89,"Mauna Kea, Hawaii",HD 5319,JD,"Robinson et al. 2007 (ApJ, 670, 1391)",HIRES,Iodine,Wright,,,,,,,,
