Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453031.686,8.363,1.542,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459760116,0.001824295,6.694678334,-0.040053281,43.1,179.9957,,-0.407819349
2453034.622,10.552,1.426,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.460371414,0.001508223,6.691564996,-0.048810791,50.3,218.8956,,-1.210728631
2453360.772,3.862,1.901,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.455230956,0.001901322,6.702640409,-0.043472628,40.7,165.2018,,10.36005323
2453361.799,-0.779,1.543,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.463078683,0.001426658,6.692084799,-0.043233828,53.8,165.2021,,10.03016233
2453362.744,2.797,1.818,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.46593823,0.001778711,6.684723243,-0.049076375,43.5,165.2005,,9.895857536
2453374.749,5.992,1.393,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459304953,0.001221435,6.700663712,-0.046392259,62.1,495.676,,6.459634396
2453836.583,-1.063,1.345,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.462464729,0.00131704,6.69164822,-0.042380864,58.8,165.2016,,-17.34010352
2454143.64,4.808,1.656,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.463287994,0.001733636,6.714044339,-0.041123655,45.5,165.1977,,-5.385607269
2454426.863,-5.032,1.207,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.463670526,0.001259716,6.705558969,-0.045647168,62.9,164.3014,,16.22418512
2454431.795,-1.501,1.443,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459927407,0.001419734,6.711542579,-0.039992285,55.4,165.2,,15.63968074
2454814.795,2.353,1.696,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.458837534,0.001789164,6.714330977,-0.048251133,46.1,165.2,,12.06993173
2454840.812,0.835,1.564,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.460357229,0.001407898,6.707578184,-0.041775583,56.2,246.5,,4.783555766
2454841.733,-2.041,1.351,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.465363182,0.001423793,6.707139279,-0.044880057,57.2,247.8,,4.654601189
2454873.604,-0.828,1.52,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.467591201,0.00139352,6.710701769,-0.046006198,57.4,198.3,,-5.149840178
2455105.888,-7.969,1.628,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.463990563,0.00164798,6.717144223,-0.045635821,48.1,328.6994,,16.16058399
2455136.862,0.177,1.723,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461339771,0.001636429,6.710234293,-0.045522079,49.3,330.3996,,17.90302752
2455137.84,-5.425,1.302,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.462780729,0.00112326,6.707241774,-0.046496376,70.6,660.9003,,17.91982044
2455217.735,0.637,2.265,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461228448,0.002347943,6.704214391,-0.032473867,36.0,165.201,,1.243455304
2455218.806,1.358,1.696,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459484687,0.001697622,6.715740081,-0.046450237,48.1,165.2005,,0.773736984
2455230.697,8.241,1.338,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.462873876,0.001194602,6.708778619,-0.046682535,68.2,495.7008,,-2.807466981
2455264.644,3.355,1.417,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.464245696,0.00124048,6.703421056,-0.037940874,64.3,247.801,,-12.25636881
2455295.541,-1.471,1.893,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.462203799,0.001953983,6.710311386,-0.041639825,42.7,165.2048,,-17.1087997
2455300.552,0.464,2.072,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.465012435,0.002057276,6.716281268,-0.036182565,40.2,165.2068,,-17.51907639
2455302.501,4.371,2.781,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.460025018,0.002694278,6.718785156,-0.051234402,30.8,900.0064,,-17.53824108
2455315.581,-1.72,1.742,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459439926,0.001520729,6.718488038,-0.03405907,51.7,331.0073,,-17.90216541
2455527.721,-2.38,1.644,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.456998301,0.001475367,6.707736818,-0.050097189,53.9,165.2051,,15.74939268
2455543.807,4.343,1.252,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461478204,0.001014985,6.709334428,-0.041102525,78.6,900.006,,12.38896921
2455587.666,2.014,1.217,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.457883231,0.000930611,6.711876843,-0.043187447,85.1,665.9996,,-0.097951998
2455658.55,-0.824,1.267,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.463470859,0.001242822,6.717034695,-0.038687107,65.1,247.8046,,-16.92222849
2455691.513,2.438,1.717,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.463681046,0.001708332,6.721530013,-0.038310524,48.4,165.2003,,-17.37748136
2455694.472,-1.352,1.505,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.462982262,0.001385337,6.704410247,-0.041633312,59.7,165.2005,,-17.08535476
2456053.462,-2.299,1.572,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.465642893,0.001606575,6.709790685,-0.051318479,51.8,165.1998,,-17.47760639
2456059.45,-4.488,1.451,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.460943892,0.001457606,6.713804874,-0.042796259,56.0,165.1997,,-17.07291816
2456079.454,-1.283,0.903,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.460811502,0.000687933,6.709642735,-0.04567765,115.8,900.0,,-14.55225941
2456081.461,-0.211,1.019,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461100572,0.000889774,6.712118118,-0.043040851,90.5,900.0001,,-14.21192905
2456083.453,0.232,0.998,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.465824924,0.000896965,6.711085601,-0.043959907,88.7,900.0003,,-13.84240233
2456288.755,-10.24,1.63,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.46508425,0.001193355,6.755840253,-0.047878235,68.9,394.8406,,8.770112741
2456316.61,-2.577,1.678,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.458717962,0.00141576,6.717627892,-0.053040573,56.1,304.3007,,0.509745463
2456332.72,4.007,1.574,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461102443,0.001342592,6.719930627,-0.039447913,59.9,300.0009,,-4.809830694
2456354.74,3.696,1.598,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461802515,0.001523344,6.731804706,-0.048988343,53.8,180.0013,,-11.03129514
2456362.631,2.094,1.306,La Silla Observatory,HD61051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461082395,0.001384876,6.719680846,-0.041245767,59.8,300.0009,,-12.74412574
