Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453463.581,-833.076,2.776,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.473213616,0.000708466,17.6082018,-0.624613872,133.5,150.0,,-19.58750404
2453463.583,-834.851,2.77,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.474541238,0.000701369,17.63425963,-0.606149925,134.7,150.0002,,-19.59351381
2453463.585,-831.293,2.69,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.47513032,0.000658355,17.67288988,-0.607876622,143.3,149.9953,,-19.59946402
2453463.59,-841.11,2.346,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.474357292,0.000472545,17.63704644,-0.606079084,199.6,300.0001,,-19.61114917
2453464.584,-838.24,2.992,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.473727596,0.000706749,18.17769331,-0.669649158,134.2,179.9999,,-19.92178445
2453464.586,-837.615,2.981,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.474423353,0.000694609,18.14327854,-0.669305697,136.3,180.0006,,-19.92869786
2453464.589,-835.759,3.013,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.472858276,0.000720211,18.17112655,-0.654690622,132.0,180.0007,,-19.93558262
2453464.592,-839.557,2.861,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.473033149,0.000631033,18.22130521,-0.685996104,149.6,240.0,,-19.94486043
2453464.595,-835.498,3.055,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.475007675,0.0007286,18.19120798,-0.666797578,129.5,240.0005,,-19.95363904
2453464.598,-835.003,3.021,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.4778117,0.000710698,18.17410318,-0.667429214,132.6,240.0003,,-19.96247637
2454204.516,-8.318,2.951,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.475620656,0.000905661,,,107.8,80.0013,,-22.50077909
2454204.52,-6.708,2.929,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480169878,0.00087626,,,111.2,80.0006,,-22.50936579
2454204.521,-8.046,2.833,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.477576803,0.000842823,,,115.2,80.0019,,-22.51288733
2454204.522,-6.538,2.857,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.475266482,0.000858836,,,113.3,79.998,,-22.51652788
2454204.523,-5.727,2.824,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.478081448,0.00084311,,,115.5,79.9987,,-22.52006527
2454204.525,-7.584,2.843,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.477027818,0.00085846,,,113.4,79.999,,-22.5236051
2454204.526,-5.662,2.957,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.48022839,0.00089811,,,108.6,79.997,,-22.52722301
2454204.527,-5.138,2.987,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.48152494,0.000916502,,,106.8,79.9995,,-22.5308157
2454204.528,-8.936,2.751,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.476644329,0.000822322,,,118.6,79.9998,,-22.53430639
2454204.53,-4.821,2.935,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.483858121,0.000844692,,,114.9,79.9969,,-22.53790027
2454204.531,-8.488,2.894,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.478822251,0.000880974,,,110.8,79.9957,,-22.54144861
2454204.532,-10.459,2.715,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.476700272,0.000817212,,,119.9,79.9955,,-22.5450943
2454204.534,-11.532,2.763,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480418797,0.000795257,,,122.4,79.9957,,-22.54864775
2454204.535,-12.91,2.804,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.476088557,0.000852347,,,114.8,79.9992,,-22.55223514
2454204.536,-12.347,2.907,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.481072805,0.000875199,,,111.5,79.9971,,-22.55577673
2454204.538,-15.079,2.977,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480075632,0.000900787,,,108.3,79.996,,-22.55936722
2454204.539,-19.618,2.904,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.477294776,0.000895862,,,109.1,79.9957,,-22.56293181
2454204.54,-14.354,2.916,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.47926711,0.000880444,,,110.5,79.9959,,-22.56649539
2454204.541,-12.383,2.817,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480613225,0.000838695,,,116.4,79.9954,,-22.57008174
2454204.543,-17.364,2.762,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.474365876,0.000836362,,,116.7,79.9957,,-22.57361661
2454204.544,-18.511,2.758,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.479645919,0.000817679,,,119.5,79.9962,,-22.57714921
2454204.545,-15.152,3.074,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.478420824,0.000965014,,,101.3,80.0016,,-22.58078055
2454204.547,-13.114,2.917,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.479280087,0.000889381,,,109.8,80.0,,-22.58425633
2454204.548,-17.713,3.018,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.478115178,0.00094036,,,104.0,80.0011,,-22.58791029
2454204.549,-6.323,2.952,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.477548866,0.000926192,,,106.0,80.0022,,-22.59138009
2454204.55,-11.309,2.951,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.479907222,0.000883728,,,110.3,80.0001,,-22.59497622
2454204.552,-13.619,2.858,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.476472534,0.000874172,,,111.7,79.9985,,-22.59849149
2454204.553,-11.331,2.83,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.476316356,0.000859017,,,113.5,79.9975,,-22.60200462
2454204.554,-10.665,2.881,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480636521,0.000878062,,,111.8,79.9954,,-22.60551284
2454204.556,-13.892,2.826,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.481442137,0.000826313,,,117.5,80.0009,,-22.60906817
2454204.557,-23.068,2.756,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.474945079,0.000827308,,,117.8,79.9944,,-22.61259443
2454204.558,-20.988,2.793,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480253866,0.000824485,,,118.4,79.9951,,-22.61612663
2454204.559,-17.587,2.778,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.474189121,0.000838892,,,116.2,79.9954,,-22.61955831
2454204.561,-19.148,2.865,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.479030505,0.000856495,,,113.4,79.9989,,-22.62312847
2454204.562,-14.348,2.803,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480101565,0.00082987,,,117.1,79.9969,,-22.62667958
2454204.563,-12.47,2.843,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480058526,0.000846448,,,115.1,79.9986,,-22.63013055
2454204.564,-15.448,2.968,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480436845,0.000888028,,,109.3,79.9955,,-22.63365373
2454204.566,-15.22,2.917,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480278172,0.000879859,,,110.6,79.9984,,-22.6371446
2454204.567,-16.935,3.04,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.482209012,0.000891951,,,108.6,79.9961,,-22.64066227
2454204.568,-15.307,2.895,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.483876915,0.000849836,,,113.9,79.9957,,-22.64414351
2454204.57,-14.906,2.869,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.479504913,0.000852476,,,113.3,79.9966,,-22.64761542
2454204.571,-21.45,2.873,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.484574027,0.000842317,,,115.3,79.9984,,-22.65108312
2454204.572,-17.754,2.843,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.481929965,0.000823922,,,117.0,80.0004,,-22.65451908
2454204.573,-17.954,2.815,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.47996996,0.000838173,,,115.6,79.9985,,-22.65797252
2454204.575,-21.628,2.986,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.486411422,0.00086275,,,112.3,79.9957,,-22.66144497
2454204.576,-17.209,2.771,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480685972,0.000809815,,,119.6,79.9995,,-22.66490833
2454204.577,-20.442,2.864,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.478756335,0.000858522,,,112.6,80.0019,,-22.6683274
2454204.579,-18.834,3.025,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.485438246,0.000885052,,,109.7,80.0008,,-22.67172314
2454204.58,-22.491,2.811,La Silla Observatory,HD81009,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.478609238,0.000831928,,,116.0,79.9989,,-22.67522403
