Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454943.463,32855.731,1.122,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.685431468,0.000426787,13.10522736,-0.052459575,225.3,900.0,,-7.185948117
2454943.474,32852.747,1.128,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.687536908,0.000434766,13.11013742,-0.046756296,220.7,900.0,,-7.198395234
2454943.537,32846.294,6.55,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.696098726,0.009422935,13.20196811,0.029015899,11.0,5.0,,-7.249631038
2454943.545,32858.708,1.188,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.700856765,0.000534728,13.11022428,-0.04506281,177.6,900.0,,-7.253295583
2454944.466,32786.052,1.105,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.715984319,0.000389602,13.23311193,-0.002274273,251.5,900.0,,-7.07911743
2454944.521,32773.918,6.318,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.718909668,0.00739851,13.28948032,0.098427431,14.0,5.0,,-7.127610511
2454944.527,32782.189,1.12,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.7149694,0.000414853,13.22648811,0.025515691,233.1,900.0,,-7.131082993
2454945.458,32845.575,1.09,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.679496443,0.000361234,13.03797831,-0.060785853,266.0,900.0,,-6.957029945
2454945.523,32850.758,1.173,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.675281907,0.000502461,13.03509681,-0.071394519,186.3,900.0,,-7.014313112
2455092.859,32874.139,1.281,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.694560455,0.000713643,13.32430185,-0.12888608,136.7,899.9988,,9.60565549
2455092.869,32870.175,1.262,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.695178574,0.000687313,13.3329506,-0.107200086,142.6,900.0001,,9.589920087
2455094.818,32843.794,1.223,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.729128282,0.000627983,13.27986057,-0.120728646,157.2,899.9989,,9.607304252
2455094.83,32843.874,1.17,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.725258314,0.000519833,13.28493113,-0.120117743,188.0,899.9991,,9.592022927
2455094.89,32831.071,1.163,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.714291704,0.000515071,13.30723977,-0.108450068,191.5,899.9992,,9.499019522
2455094.9,32830.513,1.144,"La Silla Observatory, Chile",HD37572,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.714917062,0.000478199,13.31499828,-0.106295995,206.6,900.0008,,9.481131014
