Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2456594.682,11870.01,6.768,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.381040114,0.00697801,7.88784981,0.1203671,13.7,600.0004,,10.50051728
2456594.863,10451.77,25.02,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378623293,0.011531433,7.838009923,0.148395734,9.2,600.002,,9.982965868
2456595.615,372.061,4.391,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.38304756,0.003863814,7.854071158,0.072359477,21.7,600.0011,,10.18835332
2456595.622,265.043,4.908,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.381077919,0.004418657,7.844389262,0.03709014,19.4,600.0003,,10.17353721
2456595.63,140.029,5.316,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.374961598,0.004886214,7.81737029,0.054765692,18.0,600.0009,,10.15528432
2456595.638,48.904,3.872,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.375489247,0.003516882,7.792955879,0.096021315,23.8,600.0011,,10.13808019
2456595.645,-38.806,3.481,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.377391337,0.003147626,7.833258599,0.097858974,26.1,599.9998,,10.12156139
2456595.652,-132.811,3.956,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.375061071,0.003599167,7.793589333,0.049359088,23.4,599.9927,,10.10301498
2456595.66,-236.014,3.307,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.386972591,0.003027344,7.818275314,0.078881284,27.2,600.0001,,10.08475758
2456595.675,-508.892,4.662,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.380359811,0.004249934,7.808648863,0.053837268,20.6,600.0001,,10.04490946
2456595.683,-607.356,5.37,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378619223,0.004902527,7.779955554,0.064675956,18.2,600.0002,,10.02350124
2456595.69,-685.944,3.758,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.39247321,0.003501161,7.778949929,0.094440913,24.4,600.0007,,10.00284246
2456595.697,-806.944,3.678,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378185297,0.003397924,7.833783529,0.058364836,24.8,600.0005,,9.982638025
2456595.705,-850.074,3.501,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.386042703,0.003348116,7.816908139,0.076782967,25.3,600.0008,,9.961527364
2456595.712,-986.673,3.235,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.384666293,0.003095085,7.801388495,0.096906806,27.1,600.0012,,9.940121161
2456595.719,-1050.173,2.925,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.381415534,0.002817816,7.8334138,0.06184911,29.5,600.0008,,9.919266855
2456595.726,-1177.73,2.678,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.38321274,0.002587969,7.798005568,0.06986377,31.8,600.0009,,9.89820461
2456595.734,-1263.231,2.95,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.377756622,0.002814903,7.814155397,0.085213562,29.5,600.0007,,9.875943595
2456595.741,-1385.15,3.2,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.382714995,0.003077457,7.814645579,0.052524037,27.4,600.0011,,9.854615079
2456595.748,-1453.755,4.546,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.380789288,0.004315662,7.785180815,0.077287472,20.5,600.0006,,9.83424776
2456595.756,-1612.722,19.001,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.370079283,0.010352014,7.876352573,0.027536454,9.8,600.0009,,9.809627895
2456595.764,-1674.216,4.63,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.380651547,0.004489283,7.799016996,0.03622718,20.1,600.0006,,9.784591594
2456595.77,-1752.913,5.067,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378686012,0.004966161,7.772163081,0.074663933,18.4,600.0005,,9.767793766
2456595.778,-1918.217,8.589,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.367364952,0.008949498,7.911110159,0.116800671,11.3,599.9999,,9.742490267
2456595.785,-2013.49,7.83,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.361017172,0.007997161,7.762506198,0.084374138,12.6,600.0003,,9.723320941
2456595.793,-2176.284,37.143,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.339286173,0.021888074,7.746751257,0.032857639,5.4,600.0006,,9.699689418
2456595.8,-2195.949,35.699,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.316162614,0.024730587,8.035855316,0.229674743,4.8,599.9929,,9.678326172
2456595.807,-2305.28,32.565,La Silla Observatory,TYC72-1041-1,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.346338501,0.022091564,7.711373794,0.187145257,5.3,600.0003,,9.658803846
