Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453001.536,4.104,0.925,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413898026,0.000489684,6.829047705,-0.018749651,149.4,544.0957,,-27.90659016
2453310.727,6.641,0.946,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.416501909,0.000395281,6.837309553,-0.015256533,182.2,450.0024,,-7.292886868
2453310.733,6.251,0.961,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.416391063,0.00041759,6.835267654,-0.019376448,171.9,450.0023,,-7.308662621
2454048.703,1.001,0.822,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415633838,0.000365591,6.831492479,-0.019631339,203.6,600.0004,,-10.92850238
2454050.695,1.323,0.711,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415453901,0.000410275,6.830413486,-0.01979734,182.5,721.699,,-11.86791217
2454052.703,1.217,0.649,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.416376524,0.000335786,6.834315837,-0.019640145,220.3,721.7021,,-12.83988178
2454386.689,1.168,0.884,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41740608,0.000302051,6.840103482,-0.019809259,244.7,900.0003,,2.863366882
2454387.685,-0.528,0.938,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.417013176,0.00028004,6.836115375,-0.020313978,264.4,899.9981,,2.365741004
2454388.701,-0.494,0.948,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.418331127,0.000338814,6.841259128,-0.019535588,219.4,899.9974,,1.806733959
2454389.726,4.09,1.199,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.414384364,0.000703232,6.841075114,-0.018449912,106.2,899.9978,,1.218465048
2454390.726,-1.979,0.881,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.417349037,0.00032451,6.838150926,-0.018738694,229.1,899.997,,0.708934712
2454392.671,0.712,0.979,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.417686978,0.000372342,6.838492356,-0.018111782,199.3,899.9965,,-0.149167176
2454393.722,0.136,0.946,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415507917,0.000306653,6.83863159,-0.019277076,241.7,899.9972,,-0.814468244
2455820.806,-4.231,0.608,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.418665878,0.000362463,6.846191676,-0.020145743,212.7,900.0058,,15.30596277
2455824.832,-0.417,0.786,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41705686,0.000353993,6.848018148,-0.020050365,215.0,900.0057,,13.51055613
2455831.787,-0.528,0.684,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.418752531,0.000283922,6.84812944,-0.020580024,272.6,900.0054,,10.4491301
2455932.59,-1.011,0.692,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415954293,0.000329512,6.847213619,-0.018447023,229.2,900.0056,,-29.31659306
2455946.529,-0.024,0.951,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415498633,0.000314984,6.849369399,-0.018658969,246.9,900.0058,,-29.75415955
2456225.74,-1.315,0.969,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.416660186,0.000337835,6.853539477,-0.01707513,225.5,900.0,,-3.775326031
2456250.561,-2.682,0.998,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.417216735,0.000402708,6.844206776,-0.02167592,189.8,899.9993,,-15.39927843
2456254.609,-1.479,0.727,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.417122229,0.000444982,6.850451713,-0.019693393,172.3,900.0078,,-17.28066146
2456312.535,-0.579,0.945,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.416867321,0.00042026,6.855919364,-0.018553836,182.9,900.0009,,-29.7291185
2456322.525,-1.589,0.968,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.415473297,0.00039018,6.852673151,-0.019127179,198.7,900.0007,,-28.93178904
2456326.522,-3.047,1.026,"La Silla Observatory, Chile",HD11505,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.414837858,0.000530659,6.851952846,-0.015095314,140.8,900.0012,,-28.37813239
