Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453008.722,-2.434,1.19,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.644653876,0.001289222,6.162981519,0.030133631,64.2,598.492,,3.899823422
2453038.707,-6.483,1.54,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.640691724,0.001733062,6.125005827,0.029557542,48.3,260.7965,,2.289262603
2453691.711,-2.056,1.38,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.649105212,0.001456937,6.153166654,0.031761565,57.6,300.0006,,4.235900985
2453790.655,-0.301,1.681,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.646835249,0.001810309,6.156310865,0.024989506,45.8,188.0007,,0.775077212
2454143.603,0.638,1.163,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.644841681,0.00142916,6.203751617,0.044457736,59.3,187.9976,,1.763755709
2455877.839,-3.797,1.474,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.644252156,0.001655799,6.167672976,0.019879596,52.7,900.0054,,3.95370685
2456352.596,3.157,0.973,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.643416627,0.000679279,6.20040061,0.036568088,127.9,900.0008,,0.433286558
2456383.586,-5.789,1.045,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.65918298,0.001068882,6.164635014,0.03550257,82.1,900.0002,,-1.905717498
2456396.568,4.1,0.796,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.643706444,0.000942256,6.202574917,0.035947812,91.2,900.0005,,-2.742806175
2456720.6,0.198,1.131,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.642999028,0.001353449,6.201295496,0.032028904,64.7,330.0004,,0.208932728
2456732.587,7.641,1.843,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.647477431,0.002281082,6.20537987,0.044748216,39.2,473.3113,,-0.710159158
2457370.726,2.623,1.067,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.652591429,0.001497687,6.249882124,0.055140431,62.7,177.2183,,4.418155229
2457406.729,1.968,1.117,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.655836657,0.000897852,6.252006482,0.052225525,100.4,899.9983,,3.190679099
2457427.669,-3.405,1.007,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.657472742,0.001235705,6.235951,0.062255237,73.7,359.9983,,1.919627025
2457846.561,-0.039,1.238,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.649973797,0.001540822,6.338351946,0.05171033,59.1,239.9982,,-2.020806594
2458056.818,0.327,1.312,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.647501873,0.001402054,6.239469693,0.058687238,67.3,249.9982,,3.506114897
2458114.681,-2.54,1.42,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.645012578,0.001503288,6.221033434,0.052580832,60.4,179.9982,,4.200997084
2458217.614,1.29,1.499,La Silla Observatory,GJ268.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.647432505,0.001575745,6.237427705,0.056488934,53.8,340.2482,,-2.444210869
