Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454396.615,30955.405,2.93,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.858061084,0.002956776,3.197947509,-0.006098249,29.8,899.9972,,-15.30505206
2454397.572,30955.276,3.035,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.82855399,0.002975002,3.188764559,-0.006357571,28.9,899.9971,,-15.60689938
2454398.543,30963.469,3.083,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.825955412,0.003003506,3.190252464,-0.013151405,28.5,899.9977,,-15.94566775
2454399.77,30963.428,2.06,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.828319741,0.002140195,3.184959012,-0.002182725,39.9,899.9976,,-16.94809389
2454400.58,30963.229,2.186,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.842516776,0.002374285,3.193339586,-0.01724399,36.8,899.9967,,-16.86631208
2454402.567,30965.077,3.137,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.835077923,0.003129471,3.194088022,-0.023395603,27.9,899.9969,,-17.63702436
2454402.732,30965.775,2.181,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.826299974,0.00225802,3.184183433,-0.012436589,37.5,899.9979,,-18.07572674
2454403.578,30964.427,1.577,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.843116304,0.001910092,3.192777005,-0.008859598,45.5,899.9961,,-18.06255887
2454423.558,30967.82,3.86,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.814871232,0.003678453,3.195026731,-0.025231174,23.1,899.997,,-24.71187124
2454427.591,30957.691,2.413,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.822651106,0.002508897,3.192974378,-0.016869106,34.4,900.001,,-25.79522345
2454445.566,30950.807,2.836,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.845731635,0.002804535,3.179284829,-0.008812941,30.6,900.0,,-28.68549535
2454448.553,30959.244,2.673,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.833644765,0.002642697,3.180916155,-0.012735156,32.1,900.0,,-28.86984045
2454452.554,30963.039,2.788,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.888053351,0.002879661,3.187923989,-0.013914687,31.0,900.0,,-29.0298537
2454453.581,30963.665,2.469,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.836148421,0.002642648,3.201771962,-0.006136322,33.6,900.0,,-29.09857552
2454454.59,30964.907,1.83,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.864080477,0.002125794,3.18898081,-0.016471673,41.8,900.0,,-29.12242805
2454459.571,30961.318,2.103,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.84031706,0.002336463,3.192187621,-0.013422586,37.6,900.0,,-28.99438149
2454460.63,30958.643,2.669,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.827559461,0.002557219,3.187355838,-0.011213611,32.9,900.0,,-29.03149511
2454462.58,30956.274,2.995,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.825267931,0.002831325,3.182410862,-0.017662136,29.7,900.0,,-28.85331589
2454463.591,30959.155,2.697,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.819924641,0.002575599,3.189182325,-0.00245958,32.6,900.0,,-28.79921247
2454589.915,30960.378,2.773,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.837018581,0.002746733,3.177893107,-0.017750152,31.2,900.0,,20.1806197
2454590.919,30956.035,3.09,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.841571436,0.002996422,3.186631778,-0.011331081,28.6,900.0,,20.51052822
2454591.917,30959.754,2.9,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.851953569,0.002879037,3.178478544,-0.019304771,30.1,900.0,,20.8382159
2454592.914,30964.417,2.603,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.83858493,0.002615879,3.184009488,-0.014094462,32.8,900.0,,21.16001593
2454593.925,30962.97,2.711,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.8368465,0.002624026,3.184413915,-0.023978993,32.8,661.7803,,21.46175103
2454610.926,30957.631,2.942,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.826148519,0.002897274,3.204905029,-0.004180221,30.0,900.0,,25.6895941
2454611.94,30954.447,1.782,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.837670412,0.001991669,3.19666566,-0.006641591,44.2,900.0,,25.85200083
2454621.938,30952.951,3.391,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.811093714,0.003323335,3.17894654,-0.023325437,26.2,900.0,,27.31248967
2454638.916,30962.42,2.047,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.827212325,0.002103342,3.199835815,-0.012531437,41.6,900.0,,27.99996338
2454641.938,30961.584,3.441,"La Silla Observatory, Chile",HIP1608,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.827129162,0.003348168,3.186063041,-0.011125582,26.2,900.0,,27.83166235
