Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453580.561,-18011.127,31.136,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.088832108,0.001854932,27.79125458,151.0035331,53.8,219.8018,,-21.36341821
2453979.604,0.748,3.669,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.406826496,0.002654975,7.326564866,-0.008675817,29.8,76.0021,,-28.86494167
2454232.78,15.844,2.668,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.400381315,0.001827776,7.327069394,0.007085643,41.8,100.001,,13.67052526
2454547.864,17.01,2.263,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.401994278,0.00167466,7.305750776,-0.000767073,46.4,98.6,,28.73885058
2454559.793,16.037,2.3,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.399616102,0.001612392,7.323211133,0.003345382,47.7,98.6,,26.8391248
2454618.735,2.099,1.717,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.403326588,0.001053137,7.325682996,0.00967186,71.0,400.0,,3.999088208
2454687.686,15.846,2.335,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.402166339,0.001407771,7.323058048,-0.001853659,51.8,148.0,,-24.98238389
2454722.533,10.272,2.027,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.405126052,0.001356942,7.326319121,-0.005398219,56.0,197.3,,-29.21414521
2454931.769,12.252,2.132,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.400036876,0.0015144,7.324977685,0.005378557,50.9,98.6,,25.21860669
2455259.888,-18628.438,48.345,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.1138271,0.002187835,23.24563679,-9234.591991,48.9,148.0008,,29.50005394
2455300.789,12.609,2.527,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.400210588,0.001817604,7.314678268,0.000279602,43.5,120.0075,,24.13875777
2455303.868,15.301,1.981,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.40393361,0.001370948,7.333364852,0.011983036,56.7,900.0074,,23.02251818
2455785.524,8.252,1.862,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.40049486,0.001197026,7.316752228,-0.00095849,63.5,294.3004,,-25.20175065
2456176.554,37.864,6.695,La Silla Observatory,HD154195,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.400718884,0.004831439,7.350563632,-0.026125839,18.3,223.2798,,-29.13972036
