Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2456948.588,25227.051,1.421,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.381516987,0.000968751,10.71509573,0.014709394,76.6,900.0018,,-4.099519996
2456948.813,25207.456,1.229,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.382495981,0.000776204,10.71739917,0.020291213,97.1,900.0003,,-4.486911361
2456948.841,25198.761,1.295,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.382630595,0.000860636,10.70174895,0.022406592,88.2,900.0009,,-4.533058828
2456949.672,25023.401,1.665,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.386734037,0.001004452,10.71109629,0.020050229,75.0,900.0016,,-4.47968072
2456949.684,25019.73,1.567,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.386731198,0.000887583,10.71239589,0.019043117,84.5,900.0016,,-4.499566205
2456949.694,25017.551,1.543,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.386063244,0.000857231,10.70901364,0.016245076,87.5,900.0011,,-4.518727849
2456949.705,25015.109,1.488,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.383913448,0.000785574,10.70850966,0.016733078,95.8,900.0009,,-4.538908254
2456949.716,25027.868,1.444,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.385426731,0.000735932,10.68410346,0.019286252,102.7,900.0013,,-4.558944134
2456949.727,25028.758,1.452,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.383494186,0.000744803,10.67966343,0.026726073,101.2,900.0009,,-4.579889294
2456949.737,25033.917,1.465,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.385203181,0.000758991,10.68662349,0.01527932,99.4,900.0,,-4.599518147
2456949.748,25029.046,1.523,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.384512419,0.000830241,10.68961107,0.017889752,90.8,900.0006,,-4.620127515
2456949.759,25027.084,1.555,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.384292702,0.000872103,10.69438084,0.015632656,86.6,900.0008,,-4.640255779
2456949.771,25018.724,1.552,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.385075713,0.00086914,10.72199647,-0.007616808,87.3,900.0012,,-4.662315556
2456949.78,25011.4,1.642,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.382995748,0.001002041,10.71763267,0.000288003,76.9,900.0002,,-4.679724417
2456949.79,25012.62,2.277,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.384833686,0.001617703,10.7176457,0.017256966,49.6,900.0021,,-4.698511023
2456949.804,24999.174,4.421,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.387871016,0.003793649,10.69971487,0.024187376,23.4,900.001,,-4.721865722
2456949.816,24979.218,1.891,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.384217509,0.001247128,10.73965271,0.011249092,62.2,900.0009,,-4.742844963
2456949.825,24978.507,1.659,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.384484165,0.001021964,10.74137316,0.024507679,75.4,900.0022,,-4.758488343
2456949.836,24969.727,1.511,"La Silla Observatory, Chile",WASP-99,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.384427459,0.000837397,10.72871725,0.031262635,91.7,900.0015,,-4.775253317
