Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453949.76054,135.5,6.1,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453949.91993,96.8,6.1,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453950.00216,58.9,7.7,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453950.79018,-201.0,8.1,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453950.93491,-204.8,9.0,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453950.98051,-201.7,9.0,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453951.02136,-198.5,7.2,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453951.75032,91.7,6.0,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453951.84863,136.7,7.0,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453951.95209,140.5,7.1,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2453952.02736,145.6,8.4,"Mauna Kea, Hawaii",TrES-2,HJD,"O'Donovan et al. 2006 (ApJ, 651, L61)",HIRES,Iodine,Wright,,,,,,,,
2454216.96599,42.59,5.86,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454216.96998,38.52,5.76,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454216.97930,37.06,5.43,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454216.98973,26.69,5.76,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454216.99368,27.35,5.82,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454216.99769,21.46,5.87,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454217.00168,22.74,5.69,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454217.00564,17.82,5.75,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454217.00876,31.44,6.16,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454217.01102,16.32,6.06,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454217.01327,12.64,6.24,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
2454217.01552,6.15,6.05,"Mauna Kea, Hawaii",TrES-2,HJD,"Winn et al. 2008 (ApJ, 682, 1283)",HIRES,Iodine,Wright,,,,,,,,
