Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453191.770,60.4,12.8,"Mauna Kea, Hawaii",TrES-1,BJD,"Alonso et al. 2004 (ApJ, 613, 153)",HIRES,Iodine,Wright,,,,,,,,
2453192.012,115.1,8.3,"Mauna Kea, Hawaii",TrES-1,BJD,"Alonso et al. 2004 (ApJ, 613, 153)",HIRES,Iodine,Wright,,,,,,,,
2453206.891,87.1,16.0,"Mauna Kea, Hawaii",TrES-1,BJD,"Alonso et al. 2004 (ApJ, 613, 153)",HIRES,Iodine,Wright,,,,,,,,
2453207.926,15.8,10.4,"Mauna Kea, Hawaii",TrES-1,BJD,"Alonso et al. 2004 (ApJ, 613, 153)",HIRES,Iodine,Wright,,,,,,,,
2453208.730,-113.3,15.0,"Mauna Kea, Hawaii",TrES-1,BJD,"Alonso et al. 2004 (ApJ, 613, 153)",HIRES,Iodine,Wright,,,,,,,,
2453208.917,-98.1,19.8,"Mauna Kea, Hawaii",TrES-1,BJD,"Alonso et al. 2004 (ApJ, 613, 153)",HIRES,Iodine,Wright,,,,,,,,
2453209.018,-118.4,15.3,"Mauna Kea, Hawaii",TrES-1,BJD,"Alonso et al. 2004 (ApJ, 613, 153)",HIRES,Iodine,Wright,,,,,,,,
2453209.731,49.8,15.7,"Mauna Kea, Hawaii",TrES-1,BJD,"Alonso et al. 2004 (ApJ, 613, 153)",HIRES,Iodine,Wright,,,,,,,,
2453907.87018,18.7,14.0,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.88139,30.5,12.5,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.89262,54.6,12.0,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.90384,24.3,10.4,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.91506,26.4,11.4,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.92628,30.4,10.9,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.93750,22.4,14.3,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.94873,2.9,11.0,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.95996,-7.1,12.1,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.97119,-22.3,13.3,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.98241,-40.5,13.3,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453907.99364,-39.2,13.0,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453908.00488,-9.8,12.2,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453908.01610,-30.5,13.8,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453908.02732,-17.7,13.6,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453908.03854,-24.7,12.2,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453908.04978,-27.5,11.1,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453908.06100,-38.2,13.3,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453908.07223,-23.7,11.2,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
2453908.08345,-23.0,9.6,"Mauna Kea, Hawaii",TrES-1,HJD,"Narita et al. 2007 (PASJ, 59, 763)",HDS,Iodine,Wright,,,,,,,,
