Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453033.46852,253.5,5.2,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2453360.35712,-48.4,5.8,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2453695.45657,434.5,3.8,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2453751.49777,270.8,11.8,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2453764.26867,224.4,5.2,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2453774.23093,226.4,6.4,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2453834.26977,-206.2,4.4,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2453867.17424,-535.0,4.4,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2453886.13781,-431.2,7.2,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454044.49085,191.4,4.6,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454080.38513,224.7,7.3,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454105.31918,224.8,8.4,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454106.31976,232.0,7.2,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454109.31078,323.1,7.7,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454109.32586,330.4,10.1,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454130.24993,242.1,7.7,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454153.18142,105.1,8.3,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454160.16793,85.4,6.1,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454179.11821,100.4,4.7,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454192.28757,60.9,8.8,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454212.23429,-63.9,5.7,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454242.15960,-185.7,6.1,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
2454433.43142,271.7,7.5,"McDonald Observatory, Texas",BD +20 2457,MJD,"Niedzielski et al. 2009 (ApJ, 707, 768)",HRS,Iodine,Wright,,,,,,,,
