Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453032.746,21.598,1.551,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404773617,0.001158496,7.089469483,-0.007029958,64.9,179.9956,,7.811036586
2453036.7,21.746,1.552,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.410539602,0.001093842,7.096870649,-0.010488114,67.6,239.9997,,7.337197533
2453065.62,23.477,4.214,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.413296691,0.003112085,7.090486694,-0.001961777,25.9,565.2949,,2.692751323
2454077.856,16.288,1.756,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404492125,0.001197031,7.098843441,-0.014322811,62.9,120.0027,,10.52480335
2454141.697,15.407,1.677,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.407936535,0.001208961,7.107551715,-0.00597231,61.7,153.8007,,5.979217937
2454922.536,56.322,2.073,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41000865,0.00141877,7.119969001,-0.005086834,54.8,76.9,,-2.819767895
2455266.657,5.461,2.182,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404703115,0.001538056,7.108130423,-0.012123829,51.5,115.4004,,0.903678435
2455292.516,3.05,1.291,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.405292219,0.000771551,7.106217983,-0.01897553,99.5,300.0048,,-3.608016122
2455303.519,1.793,1.79,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.40795198,0.001288322,7.113214925,-0.014820877,61.5,900.0059,,-5.428061314
2455306.496,6.302,1.672,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.408627293,0.001186642,7.114081259,-0.023191477,67.5,120.0079,,-5.852523548
2455312.557,8.274,2.876,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.41280602,0.001664923,7.174144496,-0.026152257,46.5,192.3072,,-6.799371231
2455315.611,5.833,2.08,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.409037257,0.00143675,7.102616916,-0.004423845,55.2,153.8065,,-7.259906949
2455322.475,3.743,1.51,"La Silla Observatory, Chile",HD74957,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.40805058,0.001074802,7.103236225,-0.008816059,72.5,180.0066,,-7.959307175
