Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2455932.224480,-33.63,21.80,,HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",CYCLOPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455933.216690,-40.53,51.20,,HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",CYCLOPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455934.127740,75.57,65.58,,HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",CYCLOPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455939.160160,47.07,49.44,,HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",CYCLOPS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455701.523460,-90.37,33.00,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455701.546220,-238.37,36.00,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455702.527600,168.63,33.00,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455702.550650,169.63,33.00,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455721.503000,204.15,71.76,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455722.583000,371.99,100.77,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455723.445000,-330.70,73.66,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455736.469000,164.63,38.18,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455737.538000,261.69,119.02,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455738.486000,-47.00,58.61,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455938.812000,-337.82,139.13,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455990.756000,294.99,103.71,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455992.821000,-335.90,72.26,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2456035.674000,31.55,77.56,"La Silla Observatory, Chile",HATS-2,BJD-UTC,"Mohler-Fischer et al. 2013 (2013, A&A, 558A, 55)",FEROS,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
