Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454455.764,17474.097,1.698,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.762273096,0.001745948,3.247801832,-0.012522925,49.2,500.0,,7.431031244
2454456.611,17442.138,1.247,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.755057589,0.001147457,3.271372665,-0.008901617,73.6,900.0,,7.562402457
2454457.652,17439.712,1.041,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.755923711,0.00102069,3.281145335,-0.010699699,84.3,900.0,,7.499756379
2454458.585,17440.486,1.175,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.75859472,0.000995522,3.273733233,-0.010691598,85.5,900.0,,7.517040472
2454459.713,17442.665,0.745,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.761117439,0.000880896,3.275623297,-0.010048919,98.0,900.0,,7.365423633
2454462.678,17442.216,1.018,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.758475132,0.000873915,3.27936781,-0.010096344,98.8,900.0,,7.289678553
2454463.686,17444.552,1.25,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.767150089,0.00120532,3.280690798,-0.008125509,72.5,900.0,,7.238046808
2454463.857,17444.516,1.228,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.761614182,0.00113422,3.2758223,-0.01017407,76.1,900.0,,7.025119587
2454464.81,17444.66,1.011,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.759819602,0.000991491,3.274890801,-0.012258708,87.2,900.0,,7.033950599
2454753.885,17450.822,0.972,"La Silla Observatory, Chile",GJ294B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.759504165,0.001330542,3.274506832,-0.011889648,64.9,900.0,,4.243952175
