Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452941.661,-14157.577,1.09,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480454245,0.000965119,6.327157472,-0.03959873,78.7,899.9963,,-11.25092844
2453607.851,-14153.888,1.293,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.483931689,0.001052185,6.345367327,-0.038263961,74.2,899.9989,,19.05862059
2454048.658,-14156.629,0.866,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.481756364,0.000632384,6.349982796,-0.038873242,123.5,900.0002,,-16.45952253
2454050.674,-14153.77,0.848,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.48115667,0.000839117,6.353118145,-0.036969152,94.0,900.0,,-17.37983134
2454052.677,-14153.979,0.807,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.483411535,0.000736328,6.362647332,-0.036515355,105.6,900.0018,,-18.24413448
2455455.769,-14152.719,1.17,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.481566598,0.000864707,6.366066257,-0.040183252,92.0,900.0006,,9.929652123
2455498.688,-14156.256,1.259,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480926652,0.001023112,6.362881579,-0.040610624,77.6,900.0008,,-11.4176889
2455500.661,-14151.981,0.993,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.48142811,0.00083911,6.359709874,-0.036861495,95.4,900.0006,,-12.30340432
2455777.888,-14157.634,1.222,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480955326,0.000882767,6.360768235,-0.042207603,91.7,900.0002,,25.59624452
2455784.927,-14155.549,0.853,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.482694848,0.000675309,6.360224735,-0.036518422,119.4,900.0003,,23.65894994
2455804.853,-14155.006,1.311,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.47819125,0.001047436,6.360672588,-0.043165104,77.4,899.9999,,16.91017416
2455805.77,-14157.492,1.041,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.473608845,0.000840697,6.360603499,-0.042038197,95.1,899.9997,,16.74173256
2455806.85,-14153.433,0.985,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480316214,0.000783619,6.365453614,-0.039641995,104.5,899.9997,,16.09078107
2455807.833,-14150.63,1.206,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.483761405,0.000902545,6.362574566,-0.040549326,89.9,899.999,,15.71756862
2456161.836,-14158.533,1.06,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.48406812,0.001115938,6.361771786,-0.042946436,72.6,900.0002,,20.13176468
2456193.785,-14157.237,1.267,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.476825074,0.00096775,6.365375135,-0.046305678,84.3,900.006,,6.252097424
2456199.765,-14159.137,1.389,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.479776138,0.001299799,6.367889659,-0.044002203,61.3,899.9991,,3.305165195
2456257.571,-14154.556,1.181,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.479813334,0.000756595,6.361595767,-0.042948612,105.8,899.9998,,-23.09096532
2456262.619,-14151.768,1.121,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.482488238,0.001020582,6.363342951,-0.04152234,78.8,900.0005,,-24.83167778
2456262.63,-14154.433,1.105,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.478609573,0.001000086,6.367162964,-0.033977485,80.5,900.0006,,-24.86064779
2456269.567,-14154.919,1.208,"La Silla Observatory, Chile",HD6348,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.478589271,0.000828577,6.361689402,-0.036553185,97.2,900.0007,,-26.64423489
