Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454320.7188,-54628.00,200.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454322.7074,-58523.00,198.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454330.6931,-58457.00,141.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454372.4932,-56263.00,172.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454372.5133,-56597.00,186.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454372.5281,-56565.00,218.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454372.5429,-56644.00,170.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454372.5629,-56535.00,189.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454372.5829,-57039.00,210.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454372.6032,-57154.00,221.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454372.6231,-57265.00,259.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454372.6433,-56951.00,214.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454379.5247,-54772.00,178.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454380.5267,-55498.00,192.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454387.5000,-56494.00,217.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454388.5207,-54844.00,226.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454394.5333,-58696.00,211.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454400.5461,-55556.00,232.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",CORALIE,Thorium Argon,Wright,,,,,,,,
2454341.6815,-53978.00,52.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",HARPS,Thorium Argon,Wright,,,,,,,,
2454342.6366,-55867.00,49.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",HARPS,Thorium Argon,Wright,,,,,,,,
2454343.6556,-58331.00,54.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",HARPS,Thorium Argon,Wright,,,,,,,,
2454344.6816,-56683.00,57.00,"La Silla Observatory, Chile",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",HARPS,Thorium Argon,Wright,,,,,,,,
2454607.8861,-57786.00,163.00,"McDonald Observatory, Texas",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SANDIFORD,Calibration Spectra,Wright,,,,,,,,
2454609.8528,-53187.00,100.00,"McDonald Observatory, Texas",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SANDIFORD,Calibration Spectra,Wright,,,,,,,,
2454613.8684,-53308.00,157.00,"McDonald Observatory, Texas",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SANDIFORD,Calibration Spectra,Wright,,,,,,,,
2454309.5696,-58262.00,46.00,"Observatoire de Haute Provence (OHP), France",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454316.4672,-54269.00,60.00,"Observatoire de Haute Provence (OHP), France",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454317.4443,-57122.00,60.00,"Observatoire de Haute Provence (OHP), France",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454318.3674,-58371.00,78.00,"Observatoire de Haute Provence (OHP), France",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454336.4002,-55938.00,47.00,"Observatoire de Haute Provence (OHP), France",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454590.6002,-58386.00,51.00,"Observatoire de Haute Provence (OHP), France",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454643.5273,-54386.00,74.00,"Observatoire de Haute Provence (OHP), France",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",SOPHIE,Thorium Argon,Wright,,,,,,,,
2454331.3590,-57130.00,250.00,"Thuringer Landessternwarte Tautenburg (TLS), Germany",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",TLS,Thorium Argon,Wright,,,,,,,,
2454332.3600,-54460.00,290.00,"Thuringer Landessternwarte Tautenburg (TLS), Germany",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",TLS,Thorium Argon,Wright,,,,,,,,
2454336.9060,-53650.00,240.00,"Thuringer Landessternwarte Tautenburg (TLS), Germany",CoRoT-3,HJD,"Deleuil et al. 2008 (A&A, 491, 889)",TLS,Thorium Argon,Wright,,,,,,,,
2454704.488668,-55880.60,42.56,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.508308,-55936.19,27.17,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.527948,-55926.54,31.60,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.547600,-56057.63,27.04,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.567240,-56174.78,27.55,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.586880,-56317.02,27.78,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.606520,-56357.08,27.53,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.626160,-56416.91,24.21,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.645800,-56486.90,23.94,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.665440,-56485.97,25.51,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
2454704.685277,-56584.93,27.60,"La Silla Observatory, Chile",CoRoT-3,JD,"Triaud et al. 2009 (A&A, 506, 377)",HARPS,Thorium Argon,Wright,,,,,,,,
