Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453146.761,-36981.891,1.722,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.533248504,0.001505264,12.97477094,0.0,53.0,888.2999,,-6.566154173
2453545.598,-24723.66,3.269,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.540918788,0.003037462,6.187307399,-0.001973576,28.3,900.003,,-20.79019441
2453547.595,-24743.365,2.955,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.540827292,0.00265933,6.21380547,-0.003839732,31.4,900.0027,,-21.48036356
2453550.635,-24753.283,1.415,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.536331944,0.001283581,6.181579788,0.005823632,63.3,856.101,,-22.59551702
2453867.742,-24738.86,1.463,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.53157014,0.001360994,6.125100121,0.013304961,60.5,378.5021,,-1.733745721
2453871.724,-24739.096,1.446,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.536723057,0.001379279,6.144268325,0.019912303,59.9,378.5,,-3.694766723
2453945.534,-24751.437,1.179,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.532748855,0.001338138,6.149995342,0.024462042,61.3,451.7997,,-28.9121599
2453946.513,-24747.328,1.623,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.53235036,0.00151979,6.155631847,0.020192498,53.8,529.8976,,-28.96463469
2454166.855,-24735.662,1.537,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.540253592,0.001437857,6.126747535,0.012757096,57.9,378.4941,,26.52597892
2454174.811,-24748.839,1.212,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.541337559,0.001255248,6.146058171,0.019690817,66.6,378.501,,24.35800186
2454196.8,-24733.592,1.354,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.543919853,0.00124307,6.18889825,0.021513702,68.1,756.9997,,15.90412333
2454320.535,-24748.119,1.547,"La Silla Observatory, Chile",HD132569,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.532117873,0.001412025,6.131912862,0.033190808,57.8,378.4979,,-29.55685286
