Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453038.842,-26180.847,0.949,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.432435802,0.000352519,6.546802576,-0.024281389,209.6,831.4964,,24.99867088
2453048.822,-26179.035,1.097,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.433500011,0.000460147,6.545241281,-0.032751691,162.9,701.2964,,23.2475965
2453061.869,-26179.805,1.26,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42938308,0.000805205,6.543902875,-0.02821972,93.1,899.9955,,19.75000245
2453833.681,-26185.123,1.041,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.422176125,0.000291869,6.533852258,-0.033155282,253.6,900.0012,,4.018214933
2454295.551,-26185.505,0.902,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.421459971,0.000453589,6.546462979,-0.033900078,164.1,900.0006,,-25.49294815
2455288.749,-26188.707,0.667,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.425055181,0.000313618,6.54322012,-0.036199435,247.8,899.9992,,6.525910954
2455291.753,-26187.233,0.663,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.428287071,0.0003752,6.545788256,-0.035697721,204.6,900.0057,,5.205189282
2455298.702,-26188.873,0.814,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.425338217,0.000305909,6.539864874,-0.036906203,254.4,900.0074,,2.220351403
2455300.609,-26187.345,0.847,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.429175204,0.000465136,6.548573414,-0.03782925,162.9,900.0066,,1.548713159
2455306.659,-26186.035,1.001,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42979041,0.000306782,6.543003715,-0.034815751,245.6,900.0058,,-1.253308365
2455308.688,-26185.185,0.707,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.424971716,0.000338179,6.544412393,-0.036026557,224.0,900.0076,,-2.210445262
2455320.698,-26187.626,0.856,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427248695,0.000325335,6.547715125,-0.036376839,234.5,900.0063,,-7.408389325
2455325.596,-26186.905,0.71,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.425828045,0.000379841,6.543730544,-0.037223031,197.4,900.0072,,-9.24884131
2455340.669,-26183.029,0.616,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.428990724,0.000434008,6.557192995,-0.031336952,172.9,900.0063,,-15.15254452
2455673.662,-26183.38,1.068,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427015139,0.000389098,6.549459907,-0.035547971,199.7,900.0004,,-2.019935545
2455677.646,-26187.471,0.648,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427394881,0.000392581,6.54414222,-0.035534983,199.9,900.0002,,-3.740779375
2455686.603,-26183.689,1.079,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.429028702,0.000410552,6.553106879,-0.034799548,187.6,899.9999,,-7.520205679
2455716.586,-26181.573,1.054,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.428574786,0.000336944,6.556357005,-0.031410538,231.5,900.0003,,-18.50185705
2455730.622,-26184.47,1.241,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.426793387,0.000791983,6.558232838,-0.031993828,97.5,900.0002,,-22.18137539
2455997.713,-26183.248,1.091,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.426510346,0.000429341,6.556176147,-0.033662578,179.0,900.0054,,15.39651876
2455999.718,-26181.047,0.907,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.42798188,0.000398201,6.561206059,-0.033483168,192.5,899.9999,,14.63645407
2456002.854,-26174.269,0.684,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.436591705,0.00052857,6.573766547,-0.033011745,151.3,899.9996,,13.17161344
2456056.697,-26177.026,0.665,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.435118741,0.000385121,6.572945576,-0.028251419,207.2,899.9938,,-9.685298916
2456061.56,-26177.918,0.708,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.4373897,0.000417743,6.574034997,-0.024741181,183.8,899.9999,,-11.36522909
2456081.635,-26179.24,0.941,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.433739066,0.000331973,6.571292886,-0.030502144,234.2,900.0002,,-18.51241535
2456087.565,-26177.606,0.927,"La Silla Observatory, Chile",HD110619,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.432503311,0.000536282,6.574753825,-0.0243666,146.6,900.0002,,-20.07144324
