Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2455430.839929,-142.61,67.08,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455431.812259,325.71,49.17,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455432.819992,-300.32,90.74,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455442.794995,-119.08,43.22,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455443.765027,528.51,198.75,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455448.768015,-158.75,51.43,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455452.748541,358.36,61.44,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455472.707059,-413.96,25.96,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455480.686032,138.23,56.24,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455494.639064,83.68,36.83,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455496.636013,-511.48,60.28,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455518.588037,-205.45,56.70,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
2455522.579531,417.16,28.10,"McDonald Observatory, Texas",Kepler-17,HJD-UTC,"Desert et al. 2011 (ApJS, , 197, 14)",HRS,Gas Cell Absorption (Iodine),Wright,,,,,,,,
