Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452945.607,22.616,2.444,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.750726121,0.002562575,6.420570801,0.048694972,32.3,624.1946,,-16.86586907
2453216.934,6.2,1.747,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.767681047,0.001819806,6.479422085,0.042753884,48.5,900.0009,,23.27048736
2453217.858,6.885,1.687,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.780914828,0.001796476,6.467127485,0.059364035,50.0,899.9957,,23.20664993
2453264.762,34.246,1.417,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.776178857,0.001513512,6.49156337,0.049186607,59.6,813.0005,,4.710658323
2453264.856,22.375,1.501,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.785493644,0.001572613,6.669100717,0.048158339,59.6,813.0013,,4.451518082
2453267.745,20.086,1.68,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.761915883,0.001784761,6.475941651,0.0552525,49.8,900.0009,,3.290204345
2453268.793,13.345,1.561,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.763837544,0.001580187,6.475253744,0.064443637,55.6,812.996,,2.655810312
2453271.764,4.397,1.881,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.756125009,0.001948455,6.456107388,0.059569054,44.4,812.9947,,1.261550875
2453273.729,33.616,1.521,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.756397579,0.001524717,6.473313005,0.044467869,57.4,808.694,,0.376184648
2453274.798,22.247,1.633,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.769613934,0.00167021,6.59777269,0.053376213,52.7,812.9946,,-0.314631656
2453311.623,24.308,1.391,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.768116459,0.001502805,6.445275038,0.04840146,59.4,812.996,,-17.20483008
2453314.638,5.337,1.614,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.761300467,0.001684411,6.444630825,0.048988684,52.0,813.0014,,-18.4670982
2455453.781,-181.644,1.449,"La Silla Observatory, Chile",HIP3249,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.759977269,0.001537917,6.45154656,0.059850985,60.9,900.0007,,5.86679237
